ID,Region,Region Link,Estate,Estate Link,Status,Price,Price per feet(built-up),Price per feet(salesable area),Block and unit number,Floor,Room,Gross area(sq feet),Net floor area(sq feet),Management Fee,Property age(year),Address,Views #,Bookmarked #,Ads or renew date,Modified date,User last login,Expire date,Scrape Date
610298,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Po Fung Building,https://www.28hse.com/en/buy/estate-5655,For sale,4.88,,13785.0,,Mid level,3,,354 ,,53.0,,866,0,18 days before,18 days before,1 days before,2018.07.19,07-07-2018
537573,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Manor Centre,https://www.28hse.com/en/buy/estate-2455,For sale,5.18,,18500.0,,Low level,open style,,280 ,,32.0,,1405,0,17 days before,17 days before,7 days before,2018.07.20,07-07-2018
622861,Causeway Bay,https://www.28hse.com/en/buy/district-g5,Cathay Garden,https://www.28hse.com/en/buy/estate-5376,For sale,8.0,12308.0,16985.0,低層,Low level,2,650 ,471 ,$ 750,51.0,,0,0,30 minutes before,21 minutes before,6 minutes before,2018.10.05,07-07-2018
608162,"Kowloon Bay,Ngau Chi Wan",https://www.28hse.com/en/buy/district-g23,Telford Garden,https://www.28hse.com/en/buy/estate-2080,For sale,8.8,13134.0,14966.0,,,,670 ,588 ,,37.0,,901,0,21 days before,2 days before,3 days before,2018.07.16,07-07-2018
617619,Causeway Bay,https://www.28hse.com/en/buy/district-g5,Paterson Building,https://www.28hse.com/en/buy/estate-5434,For sale,10.7,,15552.0,,,3,,688 ,,59.0,,220,0,7 days before,1 days before,3 days before,2018.09.28,07-07-2018
622864,,,,,For sale,12.8,10666.0,14713.0,,High level,3,"1,200 ",870 ,,,,0,0,29 minutes before,29 minutes before,5 days before,2018.10.05,07-07-2018
610739,"Kowloon Tong,Ho Man Tin,Yau Yat Tsuen",https://www.28hse.com/en/buy/district-g26,Parc Regal,https://www.28hse.com/en/buy/estate-2251,For sale,18.0,18072.0,22814.0,,,3,996 ,789 ,,23.0,,415,0,17 days before,17 days before,1 days before,2018.07.20,07-07-2018
611120,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Manor Centre,https://www.28hse.com/en/buy/estate-2455,For sale,5.05,,16890.0,,Mid level,2,,299 ,,32.0,,1765,0,17 days before,8 days before,1 hours before,2018.07.20,07-07-2018
611218,,,,,For sale,6.68,,20428.0,,,2,,327 ,$ 1500,15.0,,970,0,16 days before,16 days before,5 days before,2018.07.20,07-07-2018
610843,"Hung Hom,Whampoa",https://www.28hse.com/en/buy/district-g32,The metropolis Residence,https://www.28hse.com/en/buy/estate-3053,For sale,8.98,14507.0,19188.0,,Mid level,2,619 ,468 ,,15.0,,565,0,17 days before,17 days before,18 days before,2018.07.20,07-07-2018
603250,Island West,https://www.28hse.com/en/buy/district-g1,Axeford Villa,https://www.28hse.com/en/buy/estate-597,For sale,7.38,13085.0,21453.0,,,1,564 ,344 ,,23.0,,716,0,28 days before,2 days before,3 days before,2018.07.08,07-07-2018
611149,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,One New York,https://www.28hse.com/en/buy/estate-2507,For sale,5.6,,23333.0,,High level,1,,240 ,,10.0,,440,0,16 days before,16 days before,3 days before,2018.07.20,07-07-2018
538269,"Tin Hau, Tai Hang",https://www.28hse.com/en/buy/district-g6,Fook Hing Court,https://www.28hse.com/en/buy/estate-6393,For sale,8.1,14412.0,20250.0,,High level,2,562 ,400 ,,29.0,,955,0,27 days before,27 days before,9 days before,2018.07.09,07-07-2018
603460,Quarry Bay,https://www.28hse.com/en/buy/district-g8,Mount Parker Lodge,https://www.28hse.com/en/buy/estate-1122,For sale For rent,14.5,14427.0,16667.0,,,4,"1,005 ",870 ,,29.0,,1134,0,28 days before,28 days before,17 days before,2018.07.09,07-07-2018
610862,"Kwun Tong,Ngau Tau Kok",https://www.28hse.com/en/buy/district-g22,Pun Shan Chau,https://www.28hse.com/en/buy/estate-2077,For sale,5.18,,10339.0,,Mid level,3,,501 ,$ 500,,,1145,0,17 days before,17 days before,2 days before,2018.07.20,07-07-2018
604007,Island South,https://www.28hse.com/en/buy/district-g14,South Bay Palace,https://www.28hse.com/en/buy/estate-358,For sale,47.8,,24551.0,,,,,"1,947 ",,18.0,,331,0,27 days before,27 days before,3 days before,2018.07.10,07-07-2018
604648,"North Point, Fortress Hill",https://www.28hse.com/en/buy/district-g7,La Place De Victoria,https://www.28hse.com/en/buy/estate-5741,For sale,20.8,21246.0,26633.0,,High level,3,979 ,781 ,,13.0,,596,0,26 days before,26 days before,17 days before,2018.07.11,07-07-2018
604378,"Chai Wan, Shek O",https://www.28hse.com/en/buy/district-g12,Koway Court,https://www.28hse.com/en/buy/estate-1261,For sale,7.18,11580.0,14274.0,,,,620 ,503 ,,35.0,,760,0,27 days before,27 days before,2 days before,2018.07.10,07-07-2018
605097,Island West,https://www.28hse.com/en/buy/district-g1,Yen Fook Mansion,https://www.28hse.com/en/buy/estate-6082,For sale,5.28,,19412.0,,,1,,272 ,,36.0,,615,0,26 days before,26 days before,6 hours before,2018.07.11,07-07-2018
605358,Quarry Bay,https://www.28hse.com/en/buy/district-g8,Street Kornhill,https://www.28hse.com/en/buy/estate-1120,For sale,8.2,13141.0,16110.0,,,,624 ,509 ,,31.0,,681,0,25 days before,25 days before,4 hours before,2018.07.12,07-07-2018
590227,"To Kwa Wan,Kowloon City, Kai Tak",https://www.28hse.com/en/buy/district-g25,Grand waterfront,https://www.28hse.com/en/buy/estate-2548,For sale,7.85,15575.0,21390.0,,High level,2,504 ,367 ,,12.0,,935,0,16 days before,6 hours before,45 minutes before,2018.07.21,07-07-2018
602434,"To Kwa Wan,Kowloon City, Kai Tak",https://www.28hse.com/en/buy/district-g25,Horae Place,https://www.28hse.com/en/buy/estate-3074,For sale,8.0,12862.0,16598.0,,Low level,3,622 ,482 ,,20.0,,1350,0,16 days before,6 hours before,45 minutes before,2018.07.21,07-07-2018
612104,"Tai Kok Tsui,Olympic,Kowloon Station",https://www.28hse.com/en/buy/district-g29,Hampton Place,https://www.28hse.com/en/buy/estate-2563,For sale,9.2,14935.0,20000.0,,High level,2,616 ,460 ,,14.0,,421,0,15 days before,15 days before,8 hours before,2018.07.22,07-07-2018
612216,"Kwun Tong,Ngau Tau Kok",https://www.28hse.com/en/buy/district-g22,Lok Nga Court,https://www.28hse.com/en/buy/estate-2090,For sale,5.2,,12065.0,,,2,,431 ,,34.0,,785,0,15 days before,5 days before,2 days before,2018.07.22,07-07-2018
604667,Island West,https://www.28hse.com/en/buy/district-g1,The Merton,https://www.28hse.com/en/buy/estate-550,For sale For rent,11.8,18760.0,24481.0,極高,High level,2,629 ,482 ,,13.0,,955,0,26 days before,25 days before,18 days before,2018.07.11,07-07-2018
612807,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Apartment,https://www.28hse.com/en/buy/estate-2713,For sale,6.6,12110.0,14667.0,,High level,3,545 ,450 ,,,,820,0,14 days before,4 days before,2 hours before,2018.07.22,07-07-2018
612610,"Hung Hom,Whampoa",https://www.28hse.com/en/buy/district-g32,Royal Peninsula,https://www.28hse.com/en/buy/estate-3051,For sale,13.28,15317.0,20337.0,,High level,3,867 ,653 ,,17.0,,370,0,15 days before,15 days before,2 days before,2018.07.22,07-07-2018
608072,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,The Pacifica,https://www.28hse.com/en/buy/estate-2450,For sale,11.1,14701.0,20036.0,1A,,,755 ,554 ,,13.0,,490,0,21 days before,21 days before,6 hours before,2018.07.15,07-07-2018
612917,"Kowloon Tong,Ho Man Tin,Yau Yat Tsuen",https://www.28hse.com/en/buy/district-g26,Arran Court,https://www.28hse.com/en/buy/estate-2283,For sale,23.0,13341.0,15808.0,,,,"1,724 ","1,455 ",,,,400,0,14 days before,14 days before,1 days before,2018.07.23,07-07-2018
43045,"To Kwa Wan,Kowloon City, Kai Tak",https://www.28hse.com/en/buy/district-g25,Apartment,https://www.28hse.com/en/buy/estate-2120,For sale,4.68,,13000.0,,Low level,2,,360 ,,,,31707,9,21 months before,7 days before,5 days before,2018.07.23,07-07-2018
606576,Island West,https://www.28hse.com/en/buy/district-g1,Appartment,https://www.28hse.com/en/buy/estate-5069,For sale,6.98,,23661.0,,High level,2,,295 ,,,,510,0,23 days before,23 days before,3 days before,2018.07.13,07-07-2018
614067,,,,,For sale,8.68,13416.0,16502.0,,High level,2,647 ,526 ,,32.0,,175,0,8 hours before,8 hours before,8 hours before,2018.11.04,07-07-2018
571207,"To Kwa Wan,Kowloon City, Kai Tak",https://www.28hse.com/en/buy/district-g25,Sky Tower,https://www.28hse.com/en/buy/estate-3070,For sale,9.6,15023.0,20042.0,,,2,639 ,479 ,,13.0,,1066,0,17 days before,17 days before,6 days before,2018.07.20,07-07-2018
605984,Island West,https://www.28hse.com/en/buy/district-g1,One South Lane,https://www.28hse.com/en/buy/estate-8501,For sale,6.1,,25000.0,,,,,244 ,,2.0,,781,0,24 days before,24 days before,21 days before,2018.07.13,07-07-2018
612490,"To Kwa Wan,Kowloon City, Kai Tak",https://www.28hse.com/en/buy/district-g25,My Place,https://www.28hse.com/en/buy/estate-8590,For sale,5.68,,22720.0,,Mid level,1,,250 ,,2.0,,560,0,15 days before,13 days before,8 days before,2018.07.22,07-07-2018
606760,Quarry Bay,https://www.28hse.com/en/buy/district-g8,Oceanic Building,https://www.28hse.com/en/buy/estate-7694,For sale,9.8,17437.0,21166.0,,High level,,562 ,463 ,,29.0,,456,0,23 days before,23 days before,17 days before,2018.07.14,07-07-2018
606763,Quarry Bay,https://www.28hse.com/en/buy/district-g8,Street Kornhill,https://www.28hse.com/en/buy/estate-1120,For sale,8.28,14202.0,17768.0,,,,583 ,466 ,,31.0,,400,0,23 days before,,18 days before,2018.07.14,07-07-2018
581996,Causeway Bay,https://www.28hse.com/en/buy/district-g5,Panny Court,https://www.28hse.com/en/buy/estate-7559,For sale,8.6,,20874.0,,,1,,412 ,,,,700,0,23 days before,23 days before,3 days before,2018.07.14,07-07-2018
608114,,,,,For sale,4.28,,22176.0,,,,,193 ,,,,735,0,21 days before,21 days before,6 hours before,2018.07.15,07-07-2018
606774,Quarry Bay,https://www.28hse.com/en/buy/district-g8,ROAD KORNHILL,https://www.28hse.com/en/buy/estate-1127,For sale,7.88,13424.0,16281.0,,,,587 ,484 ,,29.0,,831,0,23 days before,,18 days before,2018.07.14,07-07-2018
583086,Wan Chai,https://www.28hse.com/en/buy/district-g4,Gold Jade Mansion,https://www.28hse.com/en/buy/estate-5781,For sale,6.7,11166.0,15158.0,,High level,2,600 ,442 ,,,,1980,0,21 days before,21 days before,3 days before,2018.07.16,07-07-2018
584796,"Tin Hau, Tai Hang",https://www.28hse.com/en/buy/district-g6,The Hemispheres,https://www.28hse.com/en/buy/estate-8246,For sale,11.58,,23926.0,,,,,484 ,,3.0,,725,0,20 days before,20 days before,3 days before,2018.07.17,07-07-2018
601365,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Lai Yan Court,https://www.28hse.com/en/buy/estate-2523,For sale,5.8,,10841.0,,Mid level,2,,535 ,,17.0,,1095,0,17 days before,11 days before,5 minutes before,2018.07.19,07-07-2018
611660,Island West,https://www.28hse.com/en/buy/district-g1,Wah Po Building,https://www.28hse.com/en/buy/estate-626,For sale,8.3,15090.0,19809.0,,High level,2,550 ,419 ,,39.0,,405,0,16 days before,14 days before,4 days before,2018.07.21,07-07-2018
611559,Causeway Bay,https://www.28hse.com/en/buy/district-g5,Elizabeth House,https://www.28hse.com/en/buy/estate-832,For sale,8.8,14125.0,16418.0,,,2,623 ,536 ,,40.0,,660,0,16 days before,16 days before,2 days before,2018.07.21,07-07-2018
611940,"Chai Wan, Shek O",https://www.28hse.com/en/buy/district-g12,Fu On Court,https://www.28hse.com/en/buy/estate-5649,For sale,5.05,13015.0,15303.0,,Mid level,,388 ,330 ,,40.0,,525,0,15 days before,,5 days before,2018.07.21,07-07-2018
606770,Quarry Bay,https://www.28hse.com/en/buy/district-g8,Tai Ming House,https://www.28hse.com/en/buy/estate-7693,For sale,4.68,9750.0,12316.0,,,,480 ,380 ,,52.0,,1086,1,23 days before,12 days before,18 days before,2018.07.14,07-07-2018
430993,"Chai Wan, Shek O",https://www.28hse.com/en/buy/district-g12,King Tsui Court,https://www.28hse.com/en/buy/estate-1265,For sale,6.2,7848.0,10368.0,,Low level,3,790 ,598 ,,26.0,,5113,0,14 days before,14 days before,4 days before,2018.07.23,07-07-2018
619323,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,One New York,https://www.28hse.com/en/buy/estate-2507,For sale,5.2,,21667.0,,Mid level,1,,240 ,,10.0,,280,0,4 days before,4 days before,8 days before,2018.08.01,07-07-2018
618024,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Lai Ming Building,https://www.28hse.com/en/buy/estate-7850,For sale,5.98,,20836.0,,Low level,2,,287 ,,,,516,0,7 days before,7 days before,1 days before,2018.07.30,07-07-2018
620817,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Eliza Building,https://www.28hse.com/en/buy/estate-2724,For sale,5.28,,17255.0,,Mid level,,,306 ,,44.0,,1180,0,2 days before,,7 days before,2018.08.04,07-07-2018
620854,"Kowloon Tong,Ho Man Tin,Yau Yat Tsuen",https://www.28hse.com/en/buy/district-g26,Mantin Heights,https://www.28hse.com/en/buy/estate-8805,For sale,24.9,,28786.0,,,,,865 ,,1.0,,110,0,2 days before,1 days before,1 days before,2018.08.04,07-07-2018
606808,Wan Chai,https://www.28hse.com/en/buy/district-g4,Kwong Sang Hong Building,https://www.28hse.com/en/buy/estate-900,For sale,8.0,,16227.0,,Low level,,,493 ,,42.0,,510,0,23 days before,23 days before,5 hours before,2018.07.14,07-07-2018
620977,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,King Leong Mansion,https://www.28hse.com/en/buy/estate-6526,For sale,6.48,9391.0,13361.0,,High level,3,690 ,485 ,,52.0,,220,0,2 days before,2 days before,1 days before,2018.08.04,07-07-2018
614873,Quarry Bay,https://www.28hse.com/en/buy/district-g8,King's House,https://www.28hse.com/en/buy/estate-1142,For sale,8.18,13633.0,16459.0,,,,600 ,497 ,,52.0,,300,0,11 days before,,18 days before,2018.07.26,07-07-2018
615358,,,,,,8.6,,14333.0,,,,,600 ,,60.0,,670,0,10 days before,,9 hours before,2018.07.26,07-07-2018
615938,Quarry Bay,https://www.28hse.com/en/buy/district-g8,Mansion Building,https://www.28hse.com/en/buy/estate-7632,For sale,12.0,10000.0,12371.0,,,,"1,200 ",970 ,,58.0,,340,0,10 days before,10 days before,4 hours before,2018.07.27,07-07-2018
615942,Quarry Bay,https://www.28hse.com/en/buy/district-g8,Nan Fung Sun Chuen,https://www.28hse.com/en/buy/estate-1121,For sale,8.7,12572.0,15263.0,,,,692 ,570 ,,40.0,,225,0,10 days before,4 hours before,4 hours before,2018.07.27,07-07-2018
616023,"Shau Kei Wan, Heng Fa Chuen",https://www.28hse.com/en/buy/district-g11,Felicity Garden,https://www.28hse.com/en/buy/estate-1184,For sale,10.7,,15712.0,,High level,3,,681 ,,28.0,,130,0,10 days before,10 days before,4 days before,2018.07.27,07-07-2018
616263,Island West,https://www.28hse.com/en/buy/district-g1,High West,https://www.28hse.com/en/buy/estate-7646,For sale,7.88,20736.0,26894.0,,High level,1,380 ,293 ,,4.0,,240,0,9 days before,9 days before,11 days before,2018.07.28,07-07-2018
619368,"To Kwa Wan,Kowloon City, Kai Tak",https://www.28hse.com/en/buy/district-g25,La Salle Building,https://www.28hse.com/en/buy/estate-8283,For sale,23.8,,24065.0,,Low level,4,,989 ,,,,215,0,4 days before,4 days before,3 hours before,2018.08.01,07-07-2018
615237,Island West,https://www.28hse.com/en/buy/district-g1,Wah Fai House,https://www.28hse.com/en/buy/estate-627,For sale,5.08,13368.0,17338.0,,,1,380 ,293 ,,41.0,,670,0,11 days before,6 days before,1 days before,2018.07.26,07-07-2018
616465,"Tin Hau, Tai Hang",https://www.28hse.com/en/buy/district-g6,Mayson Garden Building,https://www.28hse.com/en/buy/estate-5021,For sale,19.8,,27692.0,,High level,3,,715 ,,45.0,,330,0,9 days before,4 days before,9 days before,2018.07.28,07-07-2018
606098,Island West,https://www.28hse.com/en/buy/district-g1,Manhattan Heights,https://www.28hse.com/en/buy/estate-558,For sale,10.8,17335.0,24942.0,,High level,,623 ,433 ,,18.0,,387,0,24 days before,24 days before,5 hours before,2018.07.13,07-07-2018
621330,"Tai Kok Tsui,Olympic,Kowloon Station",https://www.28hse.com/en/buy/district-g29,Metro Harbour View,https://www.28hse.com/en/buy/estate-2564,For sale,6.88,13359.0,18849.0,,High level,2,515 ,365 ,,4.0,,215,0,2 days before,,1 days before,2018.08.04,07-07-2018
621334,"Tai Kok Tsui,Olympic,Kowloon Station",https://www.28hse.com/en/buy/district-g29,Central Park,https://www.28hse.com/en/buy/estate-2561,For sale,14.99,18348.0,25321.0,,,3,817 ,592 ,,17.0,,60,0,2 days before,,1 days before,2018.08.04,07-07-2018
621565,"Hung Hom,Whampoa",https://www.28hse.com/en/buy/district-g32,The Met. Focus,https://www.28hse.com/en/buy/estate-6706,For sale,5.38,,22324.0,D,Low level,open style,,241 ,,5.0,,150,0,1 days before,,2 days before,2018.08.04,07-07-2018
621843,"Sham Shui Po,Shek Kip Mei",https://www.28hse.com/en/buy/district-g27,Ka Shun Building,https://www.28hse.com/en/buy/estate-5625,For sale,5.0,,12500.0,,Mid level,2,,400 ,,36.0,,160,0,1 days before,1 days before,1 days before,2018.08.05,07-07-2018
611793,Island West,https://www.28hse.com/en/buy/district-g1,Han Yu Building,https://www.28hse.com/en/buy/estate-5750,For sale,4.3,,22051.0,,High level,,,195 ,,38.0,,755,0,16 days before,,8 days before,2018.07.21,07-07-2018
621974,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Heya Star,https://www.28hse.com/en/buy/estate-8545,For sale,13.0,,17808.0,,High level,3,,730 ,,3.0,,75,0,1 days before,1 days before,6 days before,2018.08.05,07-07-2018
621977,"Hung Hom,Whampoa",https://www.28hse.com/en/buy/district-g32,Royal Peninsula,https://www.28hse.com/en/buy/estate-3051,For sale,21.8,17637.0,23069.0,高層,,,"1,236 ",945 ,,17.0,,50,0,1 days before,21 hours before,47 minutes before,2018.08.05,07-07-2018
622103,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Liberte,https://www.28hse.com/en/buy/estate-2510,For sale,9.5,,18627.0,2座E室,Mid level,2,,510 ,,14.0,,110,0,1 days before,1 days before,8 days before,2018.08.05,07-07-2018
622122,"Tai Kok Tsui,Olympic,Kowloon Station",https://www.28hse.com/en/buy/district-g29,Hampton Place,https://www.28hse.com/en/buy/estate-2563,For sale,9.28,14660.0,19537.0,,,2,633 ,475 ,,10.0,,65,0,1 days before,,1 days before,2018.08.05,07-07-2018
622125,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,The Pacifica,https://www.28hse.com/en/buy/estate-2450,For sale,10.98,14466.0,19819.0,,Mid level,3,759 ,554 ,,13.0,,50,0,1 days before,1 days before,1 days before,2018.08.05,07-07-2018
622137,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Banyan Garden,https://www.28hse.com/en/buy/estate-2451,For sale,9.28,13954.0,19414.0,,Mid level,2,665 ,478 ,,15.0,,35,0,1 days before,1 days before,1 days before,2018.08.05,07-07-2018
621899,"Sham Shui Po,Shek Kip Mei",https://www.28hse.com/en/buy/district-g27,Sevilla Crest,https://www.28hse.com/en/buy/estate-7943,For sale,8.1,,18970.0,,High level,2,,427 ,$ 1700,4.0,,35,0,1 days before,1 days before,1 days before,2018.08.05,07-07-2018
578927,Wan Chai,https://www.28hse.com/en/buy/district-g4,Newman House,https://www.28hse.com/en/buy/estate-8555,For sale,8.68,,17897.0,,Mid level,3,,485 ,,39.0,,1117,0,4 days before,4 days before,5 hours before,2018.08.02,07-07-2018
616178,Island South,https://www.28hse.com/en/buy/district-g14,Fook Wai Mansion,https://www.28hse.com/en/buy/estate-264,For sale,24.0,19433.0,23055.0,,High level,4,"1,235 ","1,041 ",,,,290,1,3 days before,15 hours before,,2018.07.28,07-07-2018
591764,Island West,https://www.28hse.com/en/buy/district-g1,Smithfield Terrace,https://www.28hse.com/en/buy/estate-557,For sale,6.5,17241.0,23050.0,,,open style,377 ,282 ,,32.0,,555,0,2 days before,1 days before,2 days before,2018.08.04,07-07-2018
580252,Quarry Bay,https://www.28hse.com/en/buy/district-g8,Apartment,https://www.28hse.com/en/buy/estate-8095,For sale,7.5,,13066.0,,,3,,574 ,,,,1480,0,2 days before,2 days before,6 days before,2018.08.04,07-07-2018
621933,"Hung Hom,Whampoa",https://www.28hse.com/en/buy/district-g32,Harbour Place,https://www.28hse.com/en/buy/estate-3061,For sale,11.38,14779.0,19288.0,,Mid level,3,770 ,590 ,,10.0,,55,0,1 days before,1 days before,1 days before,2018.08.05,07-07-2018
621366,Quarry Bay,https://www.28hse.com/en/buy/district-g8,Grandview Court,https://www.28hse.com/en/buy/estate-5443,For sale,6.05,12710.0,17953.0,,,,476 ,337 ,,31.0,,175,0,2 days before,2 days before,4 hours before,2018.08.04,07-07-2018
621457,"Shau Kei Wan, Heng Fa Chuen",https://www.28hse.com/en/buy/district-g11,Douvres Building,https://www.28hse.com/en/buy/estate-1229,For sale,4.18,,16992.0,,,1,,246 ,,30.0,,215,0,1 days before,1 days before,8 days before,2018.08.04,07-07-2018
605022,TaiKoo,https://www.28hse.com/en/buy/district-g9,TaiKoo Shing,https://www.28hse.com/en/buy/estate-1140,For sale,17.5,13779.0,16635.0,,,,"1,270 ","1,052 ",,31.0,,932,0,26 days before,26 days before,2 days before,2018.07.11,07-07-2018
621500,"Sham Shui Po,Shek Kip Mei",https://www.28hse.com/en/buy/district-g27,Chinese Mansion,https://www.28hse.com/en/buy/estate-5356,For sale,4.38,,6385.0,,Mid level,,,686 ,,57.0,,165,0,1 days before,1 days before,6 days before,2018.08.04,07-07-2018
622207,"Tai Kok Tsui,Olympic,Kowloon Station",https://www.28hse.com/en/buy/district-g29,Apartment,https://www.28hse.com/en/buy/estate-2554,For sale,6.38,13603.0,16193.0,,High level,3,469 ,394 ,,,,75,0,24 hours before,24 hours before,7 days before,2018.08.05,07-07-2018
622189,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Liberte,https://www.28hse.com/en/buy/estate-2510,For sale,9.3,14374.0,18902.0,6座高層,,,647 ,492 ,,15.0,,110,0,24 hours before,,1 hours before,2018.08.05,07-07-2018
622357,"Tai Kok Tsui,Olympic,Kowloon Station",https://www.28hse.com/en/buy/district-g29,Harbour Green,https://www.28hse.com/en/buy/estate-2566,For sale,9.98,,20879.0,3a,High level,2,,478 ,,12.0,,210,0,21 hours before,21 hours before,21 hours before,2018.08.05,07-07-2018
622874,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Yee King Court,https://www.28hse.com/en/buy/estate-6463,For sale,5.18,,17679.0,,Mid level,1,,293 ,,20.0,,0,0,22 minutes before,19 minutes before,6 minutes before,2018.08.06,07-07-2018
595101,"Kowloon Tong,Ho Man Tin,Yau Yat Tsuen",https://www.28hse.com/en/buy/district-g26,Carmel On The Hill,https://www.28hse.com/en/buy/estate-2244,For sale,9.5,14264.0,18924.0,高層H室,High level,2,666 ,502 ,,15.0,,4421,1,39 days before,39 days before,39 days before,2018.07.27,07-07-2018
602657,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,High One,https://www.28hse.com/en/buy/estate-8531,For sale,9.59,,22671.0,,High level,2,,423 ,,,,1533,0,29 days before,29 days before,5 days before,2018.07.08,07-07-2018
592808,"Tsim Sha Tsui,Jordan",https://www.28hse.com/en/buy/district-g31,Windsor Mansion,https://www.28hse.com/en/buy/estate-2993,For sale,6.98,,13071.0,3G,Low level,4,,534 ,,54.0,,3824,0,37 days before,39 days before,39 days before,2018.07.28,07-07-2018
621464,"Shau Kei Wan, Heng Fa Chuen",https://www.28hse.com/en/buy/district-g11,King Fai Building,https://www.28hse.com/en/buy/estate-8431,For sale,4.48,,14983.0,,High level,open style,,299 ,,41.0,,360,0,1 days before,1 days before,8 days before,2018.08.04,07-07-2018
622213,"Tai Kok Tsui,Olympic,Kowloon Station",https://www.28hse.com/en/buy/district-g29,Apartment,https://www.28hse.com/en/buy/estate-2554,For sale,5.78,8257.0,10625.0,,Mid level,3,700 ,544 ,,,,225,0,24 hours before,24 hours before,7 days before,2018.08.05,07-07-2018
603201,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Apartment,https://www.28hse.com/en/buy/estate-2506,For sale,5.1,,18280.0,,High level,,,279 ,,33.0,,3152,0,28 days before,1 days before,3 days before,2018.07.08,07-07-2018
603319,"To Kwa Wan,Kowloon City, Kai Tak",https://www.28hse.com/en/buy/district-g25,Grand waterfront,https://www.28hse.com/en/buy/estate-2548,For sale,7.78,15436.0,21199.0,,High level,2,504 ,367 ,$ `1405,11.0,,891,0,28 days before,23 hours before,2 days before,2018.07.09,07-07-2018
604553,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Heya Delight,https://www.28hse.com/en/buy/estate-8540,For sale,8.6,,16602.0,,,2,,518 ,,3.0,,1721,0,26 days before,10 days before,8 hours before,2018.07.11,07-07-2018
601208,Causeway Bay,https://www.28hse.com/en/buy/district-g5,Island Building,https://www.28hse.com/en/buy/estate-856,For sale,9.28,,15339.0,,High level,2,,605 ,,54.0,,1306,0,31 days before,31 days before,52 days before,2018.07.10,07-07-2018
556908,Wan Chai,https://www.28hse.com/en/buy/district-g4,Australia House,https://www.28hse.com/en/buy/estate-8763,For sale,6.0,10345.0,14493.0,,,2,580 ,414 ,,,,1626,0,6 days before,6 days before,7 days before,2018.07.30,07-07-2018
604385,Island South,https://www.28hse.com/en/buy/district-g14,Baguio Villa,https://www.28hse.com/en/buy/estate-275,For sale,17.5,15419.0,17730.0,26,Low level,2,"1,135 ",987 ,,39.0,,2328,1,27 days before,26 days before,27 days before,2018.07.10,07-07-2018
601682,Wan Chai,https://www.28hse.com/en/buy/district-g4,Apartment,https://www.28hse.com/en/buy/estate-830,For sale For rent,5.8,,18710.0,,,1,,310 ,,,,7363,0,30 days before,25 days before,4 days before,2018.07.10,07-07-2018
604660,Island South,https://www.28hse.com/en/buy/district-g14,South Horizons,https://www.28hse.com/en/buy/estate-350,For sale,14.0,,18843.0,28座,,,,743 ,,,,1266,0,26 days before,26 days before,13 days before,2018.07.11,07-07-2018
584275,Aberdeen,https://www.28hse.com/en/buy/district-g13,Waterfront South,https://www.28hse.com/en/buy/estate-298,For sale,9.8,,15433.0,,High level,,,635 ,,,,4369,0,27 days before,5 days before,5 days before,2018.07.09,07-07-2018
