ID,Region,Region Link,Estate,Estate Link,Block and unit number,Floor,Room,Gross area(sq feet),Net floor area(sq feet),Property age(year),Address
590892,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Wah Lai Court,https://www.28hse.com/en/buy/estate-6652,,High level,1,,296.0,37.0,
590895,"Sham Shui Po,Shek Kip Mei",https://www.28hse.com/en/buy/district-g27,Cheong Fok House,https://www.28hse.com/en/buy/estate-5725,,Mid level,2,,278.0,47.0,
591533,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Foo Tat Building,https://www.28hse.com/en/buy/estate-2865,,High level,2,415.0,306.0,33.0,
591531,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Chinese Mansion,https://www.28hse.com/en/buy/estate-5370,,High level,2,,592.0,,
597246,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Liberte,https://www.28hse.com/en/buy/estate-2510,,Mid level,2,684.0,517.0,14.0,
592798,"Tsim Sha Tsui,Jordan",https://www.28hse.com/en/buy/district-g31,Man Wah Building,https://www.28hse.com/en/buy/estate-2826,,Low level,3,,565.0,53.0,
605272,"Sham Shui Po,Shek Kip Mei",https://www.28hse.com/en/buy/district-g27,Apartment,https://www.28hse.com/en/buy/estate-2392,,High level,open style,,325.0,,
602436,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,High One,https://www.28hse.com/en/buy/estate-8531,,,,,315.0,,
602426,"Sham Shui Po,Shek Kip Mei",https://www.28hse.com/en/buy/district-g27,Harbour Park,https://www.28hse.com/en/buy/estate-8740,,,,,208.0,1.0,
601875,"Tai Kok Tsui,Olympic,Kowloon Station",https://www.28hse.com/en/buy/district-g29,Bedford 28,https://www.28hse.com/en/buy/estate-2568,,,,607.0,457.0,10.0,
600667,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,AquaMarine,https://www.28hse.com/en/buy/estate-2380,,,,677.0,505.0,15.0,
593219,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,The Pacifica,https://www.28hse.com/en/buy/estate-2450,六座H室,High level,2,678.0,498.0,13.0,
605171,"Hung Hom,Whampoa",https://www.28hse.com/en/buy/district-g32,Harbour Place,https://www.28hse.com/en/buy/estate-3061,3 座,High level,2,630.0,481.0,10.0,
541345,"San Po Kong, Wong Tai Sin",https://www.28hse.com/en/buy/district-g33,Tung Tau (II) Estate,https://www.28hse.com/en/buy/estate-6058,,High level,2,,407.0,36.0,
548428,"Tai Kok Tsui,Olympic,Kowloon Station",https://www.28hse.com/en/buy/district-g29,Fuk Tsun Mansion,https://www.28hse.com/en/buy/estate-22329,,,3,560.0,435.0,40.0,
585406,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Tung Shing Building,https://www.28hse.com/en/buy/estate-5413,,High level,2,393.0,279.0,31.0,
605366,"Tsim Sha Tsui,Jordan",https://www.28hse.com/en/buy/district-g31,Apartment,https://www.28hse.com/en/buy/estate-2953,***花園大廈***,Mid level,,,1068.0,60.0,
606508,,,,,,,open style,,194.0,,
603229,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Hung Wan Building,https://www.28hse.com/en/buy/estate-22347,,High level,2,,304.0,43.0,
581440,"Kwun Tong,Ngau Tau Kok",https://www.28hse.com/en/buy/district-g22,Kuwn Tong Theatre Building,https://www.28hse.com/en/buy/estate-6432,,Mid level,,,738.0,47.0,
584402,"Tai Kok Tsui,Olympic,Kowloon Station",https://www.28hse.com/en/buy/district-g29,Harbour Green,https://www.28hse.com/en/buy/estate-2566,,High level,5 + ,1843.0,1428.0,11.0,
580512,"Tai Kok Tsui,Olympic,Kowloon Station",https://www.28hse.com/en/buy/district-g29,Park Summit,https://www.28hse.com/en/buy/estate-7517,,High level,1,460.0,354.0,5.0,
590388,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,On Hong Building,https://www.28hse.com/en/buy/estate-6667,,Low level,open style,,238.0,33.0,
479770,"Tai Kok Tsui,Olympic,Kowloon Station",https://www.28hse.com/en/buy/district-g29,Charming Garden,https://www.28hse.com/en/buy/estate-2805,,Low level,3,694.0,592.0,19.0,
605407,"Kowloon Tong,Ho Man Tin,Yau Yat Tsuen",https://www.28hse.com/en/buy/district-g26,One Mayfair,https://www.28hse.com/en/buy/estate-6541,,,,,1489.0,,
605330,,,,,Block A5,High level,2,486.0,366.0,,
605203,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Lauren Court,https://www.28hse.com/en/buy/estate-2857,,Low level,open style,357.0,265.0,37.0,
601738,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Yun Fat Building,https://www.28hse.com/en/buy/estate-2487,,Mid level,2,,375.0,29.0,
605035,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Cheong Wang Mansion,https://www.28hse.com/en/buy/estate-5616,,,1,,210.0,48.0,
605160,,,,,,Mid level,2,479.0,338.0,30.0,
605189,"Sham Shui Po,Shek Kip Mei",https://www.28hse.com/en/buy/district-g27,Chinese Mansion,https://www.28hse.com/en/buy/estate-5356,,,,,714.0,54.0,
605204,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Man Shing Building,https://www.28hse.com/en/buy/estate-5628,,Mid level,2,,255.0,33.0,
604657,"Tsim Sha Tsui,Jordan",https://www.28hse.com/en/buy/district-g31,Apartment,https://www.28hse.com/en/buy/estate-2953,,,2,519.0,370.0,,
598076,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Apartment,https://www.28hse.com/en/buy/estate-2713,,,,480.0,319.0,,
605066,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Kam Mong Building,https://www.28hse.com/en/buy/estate-8016,,,2,,488.0,54.0,
604022,"Hung Hom,Whampoa",https://www.28hse.com/en/buy/district-g32,Royal Peninsula,https://www.28hse.com/en/buy/estate-3051,,High level,,481.0,384.0,17.0,
600919,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Apartment,https://www.28hse.com/en/buy/estate-2600,,Mid level,1,420.0,306.0,44.0,
601602,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Portland Building,https://www.28hse.com/en/buy/estate-2757,,High level,1,,229.0,33.0,
446335,"Tai Kok Tsui,Olympic,Kowloon Station",https://www.28hse.com/en/buy/district-g29,Park Ivy,https://www.28hse.com/en/buy/estate-7973,,Low level,open style,351.0,256.0,3.0,
604775,"Kwun Tong,Ngau Tau Kok",https://www.28hse.com/en/buy/district-g22,Shun Chi Court,https://www.28hse.com/en/buy/estate-2020,,,2,565.0,477.0,39.0,
604777,"Sham Shui Po,Shek Kip Mei",https://www.28hse.com/en/buy/district-g27,Hand Wai Court,https://www.28hse.com/en/buy/estate-5904,,High level,open style,,301.0,24.0,
371051,"Hung Hom,Whampoa",https://www.28hse.com/en/buy/district-g32,Appartment,https://www.28hse.com/en/buy/estate-3115,,Mid level,1,403.0,275.0,30.0,
604840,"Hung Hom,Whampoa",https://www.28hse.com/en/buy/district-g32,La Lumiere,https://www.28hse.com/en/buy/estate-8567,,High level,2,,430.0,2.0,
604854,"Sham Shui Po,Shek Kip Mei",https://www.28hse.com/en/buy/district-g27,Siu Cheong Building,https://www.28hse.com/en/buy/estate-2389,,High level,2,356.0,255.0,19.0,
604871,"San Po Kong, Wong Tai Sin",https://www.28hse.com/en/buy/district-g33,Fung Wong Chuen Building,https://www.28hse.com/en/buy/estate-5983,,,,,386.0,45.0,
544205,"Tai Kok Tsui,Olympic,Kowloon Station",https://www.28hse.com/en/buy/district-g29,The Hermitage,https://www.28hse.com/en/buy/estate-5556,,Low level,4,1088.0,827.0,7.0,
604978,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Po Wah Court( Un Chau Street),https://www.28hse.com/en/buy/estate-2474,,,,,279.0,33.0,
598580,"Tai Kok Tsui,Olympic,Kowloon Station",https://www.28hse.com/en/buy/district-g29,The Long Beach,https://www.28hse.com/en/buy/estate-2567,,,2,753.0,570.0,10.0,
575422,"Kowloon Tong,Ho Man Tin,Yau Yat Tsuen",https://www.28hse.com/en/buy/district-g26,Apartment,https://www.28hse.com/en/buy/estate-2246,,,4,2450.0,1631.0,,
566752,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,The Coronation,https://www.28hse.com/en/buy/estate-6768,,Low level,3,1241.0,955.0,6.0,
602296,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,The Pacifica,https://www.28hse.com/en/buy/estate-2450,6座,,2,678.0,484.0,13.0,
602146,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,The Pacifica,https://www.28hse.com/en/buy/estate-2450,,,3,848.0,605.0,13.0,
602118,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Liberte,https://www.28hse.com/en/buy/estate-2510,,,3,886.0,670.0,14.0,
571859,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Shun King Building,https://www.28hse.com/en/buy/estate-5044,,High level,1,331.0,259.0,40.0,
602036,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Banyan Garden,https://www.28hse.com/en/buy/estate-2451,,,3,978.0,736.0,15.0,
601276,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Banyan Garden,https://www.28hse.com/en/buy/estate-2451,,Mid level,3,936.0,664.0,15.0,
598906,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,AquaMarine,https://www.28hse.com/en/buy/estate-2380,,Mid level,2,662.0,499.0,15.0,
594341,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Liberte,https://www.28hse.com/en/buy/estate-2510,,,2,647.0,491.0,14.0,
594632,"Hung Hom,Whampoa",https://www.28hse.com/en/buy/district-g32,Top Growth Court,https://www.28hse.com/en/buy/estate-6397,B,Mid level,2,,305.0,19.0,
599544,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,One West Kowloon,https://www.28hse.com/en/buy/estate-7769,,,3,1172.0,877.0,5.0,
604647,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Legend Court,https://www.28hse.com/en/buy/estate-2755,,,2,,306.0,17.0,
494808,"Tai Kok Tsui,Olympic,Kowloon Station",https://www.28hse.com/en/buy/district-g29,Wing Shun Building,https://www.28hse.com/en/buy/estate-8152,,Low level,,,517.0,56.0,
596130,"Hung Hom,Whampoa",https://www.28hse.com/en/buy/district-g32,Appartment,https://www.28hse.com/en/buy/estate-3115,,Mid level,2,,366.0,40.0,
604666,"Hung Hom,Whampoa",https://www.28hse.com/en/buy/district-g32,Appartment,https://www.28hse.com/en/buy/estate-3115,,High level,2,,384.0,24.0,
604668,"Hung Hom,Whampoa",https://www.28hse.com/en/buy/district-g32,Whampoa Garden,https://www.28hse.com/en/buy/estate-3060,,,,750.0,639.0,27.0,
595259,"Kwun Tong,Ngau Tau Kok",https://www.28hse.com/en/buy/district-g22,Yue Man Centre,https://www.28hse.com/en/buy/estate-2033,1座7樓,Mid level,,,541.0,30.0,
494802,"Tai Kok Tsui,Olympic,Kowloon Station",https://www.28hse.com/en/buy/district-g29,Fu Tor Loy Sun Chuen,https://www.28hse.com/en/buy/estate-2541,,Low level,,,268.0,37.0,
604672,"Sham Shui Po,Shek Kip Mei",https://www.28hse.com/en/buy/district-g27,Harbour Park,https://www.28hse.com/en/buy/estate-8740,,,,,206.0,1.0,
604694,"Tai Kok Tsui,Olympic,Kowloon Station",https://www.28hse.com/en/buy/district-g29,The Long Beach,https://www.28hse.com/en/buy/estate-2567,,,4,,1374.0,10.0,
604697,"Sham Shui Po,Shek Kip Mei",https://www.28hse.com/en/buy/district-g27,Siu Cheong Building,https://www.28hse.com/en/buy/estate-2389,,High level,2,,255.0,19.0,
601537,"Hung Hom,Whampoa",https://www.28hse.com/en/buy/district-g32,Appartment,https://www.28hse.com/en/buy/estate-3115,,Mid level,2,480.0,283.0,,
604670,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Paradise Square,https://www.28hse.com/en/buy/estate-2711,,,2,,454.0,15.0,
604671,"San Po Kong, Wong Tai Sin",https://www.28hse.com/en/buy/district-g33,Fung Wong Chuen Building,https://www.28hse.com/en/buy/estate-5983,,,2,,386.0,45.0,
588788,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,The Pacifica,https://www.28hse.com/en/buy/estate-2450,,,4,1335.0,950.0,13.0,
601393,"Hung Hom,Whampoa",https://www.28hse.com/en/buy/district-g32,United Building,https://www.28hse.com/en/buy/estate-3057,,Low level,2,,287.0,46.0,
604734,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Shun Lee Building,https://www.28hse.com/en/buy/estate-2816,,,open style,,382.0,39.0,
604683,"Tai Kok Tsui,Olympic,Kowloon Station",https://www.28hse.com/en/buy/district-g29,Mayfair Mansion,https://www.28hse.com/en/buy/estate-6381,,,,,458.0,26.0,
604569,"Sham Shui Po,Shek Kip Mei",https://www.28hse.com/en/buy/district-g27,Hand Wai Court,https://www.28hse.com/en/buy/estate-5904,,High level,2,,315.0,23.0,
604573,"Tsim Sha Tsui,Jordan",https://www.28hse.com/en/buy/district-g31,The Masterpiece,https://www.28hse.com/en/buy/estate-5236,,Low level,1,1124.0,817.0,9.0,
604579,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Manhattan Hill,https://www.28hse.com/en/buy/estate-2522,,Low level,3,881.0,674.0,11.0,
604701,"Tsim Sha Tsui,Jordan",https://www.28hse.com/en/buy/district-g31,Harbour Pinnacle,https://www.28hse.com/en/buy/estate-8376,,,,,472.0,3.0,
604587,"Tai Kok Tsui,Olympic,Kowloon Station",https://www.28hse.com/en/buy/district-g29,Bedford 28,https://www.28hse.com/en/buy/estate-2568,,,3,761.0,572.0,10.0,
604584,"Sham Shui Po,Shek Kip Mei",https://www.28hse.com/en/buy/district-g27,Houston Court,https://www.28hse.com/en/buy/estate-6245,,,1,,248.0,27.0,
604771,"Hung Hom,Whampoa",https://www.28hse.com/en/buy/district-g32,Whampoa Garden,https://www.28hse.com/en/buy/estate-3060,,Mid level,3,750.0,641.0,27.0,
604590,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Mei Foo Sun Chuen,https://www.28hse.com/en/buy/estate-2520,,Low level,2,880.0,650.0,43.0,
603745,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Prosperous Garden,https://www.28hse.com/en/buy/estate-2802,,,2,742.0,440.0,27.0,
604597,"Sham Shui Po,Shek Kip Mei",https://www.28hse.com/en/buy/district-g27,Maison Rose,https://www.28hse.com/en/buy/estate-6365,,High level,1,,297.0,8.0,
604607,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Goldtop Garden,https://www.28hse.com/en/buy/estate-5065,,High level,2,,294.0,26.0,
604592,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Heya Green,https://www.28hse.com/en/buy/estate-6798,,,2,,457.0,5.0,
604608,"Kowloon Bay,Ngau Chi Wan",https://www.28hse.com/en/buy/district-g23,Aria,https://www.28hse.com/en/buy/estate-5263,1座B室,Low level,3,1478.0,1164.0,8.0,
605077,"Hung Hom,Whampoa",https://www.28hse.com/en/buy/district-g32,Harbour Place,https://www.28hse.com/en/buy/estate-3061,高層,,,770.0,593.0,10.0,
603228,"Sham Shui Po,Shek Kip Mei",https://www.28hse.com/en/buy/district-g27,Melbourne Building,https://www.28hse.com/en/buy/estate-2404,,High level,,,300.0,39.0,
604748,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Tenement House,https://www.28hse.com/en/buy/estate-5067,頂樓連有契天台,High level,,,500.0,54.0,
601370,"Sham Shui Po,Shek Kip Mei",https://www.28hse.com/en/buy/district-g27,Shing To Building,https://www.28hse.com/en/buy/estate-5440,,Mid level,open style,,228.0,39.0,
604623,"Tai Kok Tsui,Olympic,Kowloon Station",https://www.28hse.com/en/buy/district-g29,Godfrey Centre,https://www.28hse.com/en/buy/estate-2697,,High level,2,,253.0,38.0,
601377,"Sham Shui Po,Shek Kip Mei",https://www.28hse.com/en/buy/district-g27,Fuk Yee Building,https://www.28hse.com/en/buy/estate-2398,,High level,2,,369.0,30.0,
588516,"San Po Kong, Wong Tai Sin",https://www.28hse.com/en/buy/district-g33,Tung Tau (I) Estate,https://www.28hse.com/en/buy/estate-6057,,Mid level,,547.0,423.0,,
605102,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,AquaMarine,https://www.28hse.com/en/buy/estate-2380,F,Mid level,2,664.0,496.0,13.0,
604629,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Shun Fai Building,https://www.28hse.com/en/buy/estate-6265,,High level,2,,342.0,24.0,
605105,"Kowloon Tong,Ho Man Tin,Yau Yat Tsuen",https://www.28hse.com/en/buy/district-g26,Twilight Court,https://www.28hse.com/en/buy/estate-2160,,High level,3,769.0,626.0,1975.0,
605111,"Kowloon Tong,Ho Man Tin,Yau Yat Tsuen",https://www.28hse.com/en/buy/district-g26,Merlin Court,https://www.28hse.com/en/buy/estate-2180,,High level,,830.0,685.0,1975.0,
605112,"Kowloon Tong,Ho Man Tin,Yau Yat Tsuen",https://www.28hse.com/en/buy/district-g26,Kwong Fai Court,https://www.28hse.com/en/buy/estate-2168,,High level,,771.0,675.0,1976.0,
602584,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Eliza Building,https://www.28hse.com/en/buy/estate-2724,,Mid level,2,,363.0,44.0,
597940,"Tsim Sha Tsui,Jordan",https://www.28hse.com/en/buy/district-g31,Luxury Court,https://www.28hse.com/en/buy/estate-2957,,High level,,,284.0,33.0,
593317,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Banyan Garden,https://www.28hse.com/en/buy/estate-2451,,Mid level,2,666.0,468.0,14.0,
605253,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Yin Lai Court,https://www.28hse.com/en/buy/estate-5937,,Mid level,3,,469.0,,
595049,"To Kwa Wan,Kowloon City, Kai Tak",https://www.28hse.com/en/buy/district-g25,Appartment,https://www.28hse.com/en/buy/estate-8966,,Mid level,2,,381.0,27.0,
584033,"Tai Kok Tsui,Olympic,Kowloon Station",https://www.28hse.com/en/buy/district-g29,Metro Harbour View,https://www.28hse.com/en/buy/estate-2564,,Low level,2,499.0,346.0,15.0,
595212,"Kowloon Tong,Ho Man Tin,Yau Yat Tsuen",https://www.28hse.com/en/buy/district-g26,Menon Mansion,https://www.28hse.com/en/buy/estate-2276,,Mid level,,380.0,265.0,38.0,
601662,"Sham Shui Po,Shek Kip Mei",https://www.28hse.com/en/buy/district-g27,Apartment,https://www.28hse.com/en/buy/estate-2392,,Mid level,2,,477.0,,
605491,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,GrandView Building,https://www.28hse.com/en/buy/estate-5304,,,2,449.0,348.0,40.0,
605078,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Po Wah Court(Po On Road),https://www.28hse.com/en/buy/estate-22242,,,,,279.0,20.0,
573055,"Tai Kok Tsui,Olympic,Kowloon Station",https://www.28hse.com/en/buy/district-g29,Apartment,https://www.28hse.com/en/buy/estate-2554,,Low level,2,450.0,325.0,,
604599,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Mei Foo Sun Chuen,https://www.28hse.com/en/buy/estate-2520,,High level,3,956.0,717.0,43.0,
602679,"Hung Hom,Whampoa",https://www.28hse.com/en/buy/district-g32,Appartment,https://www.28hse.com/en/buy/estate-3115,,High level,2,525.0,305.0,,
603736,"Sham Shui Po,Shek Kip Mei",https://www.28hse.com/en/buy/district-g27,Apartment,https://www.28hse.com/en/buy/estate-8910,,Low level,,,276.0,,
587314,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,On Cheung Building,https://www.28hse.com/en/buy/estate-5575,,High level,2,700.0,543.0,56.0,
604466,"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Kam Wah Building,https://www.28hse.com/en/buy/estate-6144,B6,High level,1,,370.0,46.0,
604471,"Sham Shui Po,Shek Kip Mei",https://www.28hse.com/en/buy/district-g27,Dynasty Heights,https://www.28hse.com/en/buy/estate-2360,,High level,open style,603.0,468.0,19.0,
604486,"Sham Shui Po,Shek Kip Mei",https://www.28hse.com/en/buy/district-g27,Apartment,https://www.28hse.com/en/buy/estate-2392,,,,,339.0,,
605746,"Hung Hom,Whampoa",https://www.28hse.com/en/buy/district-g32,Laguna Verde,https://www.28hse.com/en/buy/estate-3050,,,,1404.0,1127.0,17.0,
539983,"San Po Kong, Wong Tai Sin",https://www.28hse.com/en/buy/district-g33,Tsz Oi Court,https://www.28hse.com/en/buy/estate-2054,,,,,650.0,18.0,
604480,"To Kwa Wan,Kowloon City, Kai Tak",https://www.28hse.com/en/buy/district-g25,Appartment,https://www.28hse.com/en/buy/estate-8966,,Mid level,2,,281.0,,
605486,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Manor Centre,https://www.28hse.com/en/buy/estate-2455,,High level,2,,322.0,32.0,
605230,"Hung Hom,Whampoa",https://www.28hse.com/en/buy/district-g32,Whampoa Garden,https://www.28hse.com/en/buy/estate-3060,,High level,4,868.0,761.0,27.0,
604541,"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Mei Foo Sun Chuen,https://www.28hse.com/en/buy/estate-2520,,High level,3,868.0,651.0,44.0,
