ID,Status,Price,Price per feet(built-up),Price per feet(salesable area),Views #,Bookmarked #,Ads or renew date,Modified date,User last login,Expire date,Scrape Date
619272,For sale,7.6,12687.0,16309.0,130,0,4 days before,4 days before,9 days before,2018.09.30,07-07-2018
619276,For sale,16.0,8299.0,13158.0,105,0,4 days before,4 days before,6 hours before,2018.09.30,07-07-2018
619270,For sale,15.0,,16760.0,115,0,4 days before,4 days before,5 days before,2018.09.30,07-07-2018
619310,For sale,7.8,13109.0,18056.0,110,0,4 days before,4 days before,9 days before,2018.09.30,07-07-2018
619297,For sale,5.9,,9147.0,120,0,4 days before,4 days before,1 days before,2018.09.30,07-07-2018
619277,For sale,23.8,11333.0,11333.0,215,0,4 days before,,4 days before,2018.09.30,07-07-2018
536615,For sale,7.9,5922.0,7932.0,1735,0,4 days before,19 hours before,26 minutes before,2018.10.30,07-07-2018
551748,For sale,8.08,,12078.0,1265,0,22 days before,5 days before,5 days before,2018.09.13,07-07-2018
619254,For sale,6.88,13333.0,18953.0,170,0,5 days before,,3 days before,2018.09.30,07-07-2018
558062,For sale,14.2,11804.0,15074.0,636,0,4 days before,4 days before,8 days before,2018.09.30,07-07-2018
573025,For sale,5.68,6860.0,8738.0,1221,0,2 months before,48 days before,8 days before,2018.07.23,07-07-2018
584741,For sale,8.05,8350.0,,1100,0,57 days before,5 days before,5 months before,2018.08.09,07-07-2018
619255,For sale,8.15,,16909.0,95,0,5 days before,5 days before,5 days before,2018.09.30,07-07-2018
601880,For sale,4.08,8681.0,11117.0,470,0,30 days before,4 days before,4 days before,2018.09.05,07-07-2018
601885,For sale,6.38,9101.0,11728.0,340,0,30 days before,4 days before,4 days before,2018.09.05,07-07-2018
601944,For sale,5.28,9167.0,11946.0,295,0,30 days before,4 days before,4 days before,2018.09.05,07-07-2018
601873,For sale,5.68,,13720.0,365,0,30 days before,30 days before,4 days before,2018.09.05,07-07-2018
601878,For sale,5.88,8737.0,11529.0,440,0,30 days before,4 days before,4 days before,2018.09.05,07-07-2018
601883,For sale,4.08,,10175.0,290,0,30 days before,4 days before,4 days before,2018.09.05,07-07-2018
619259,For sale,7.18,,12007.0,170,0,4 days before,4 days before,23 hours before,2018.09.30,07-07-2018
591229,For sale,4.0,,14652.0,1190,0,4 days before,3 days before,26 minutes before,2018.10.30,07-07-2018
619279,For sale,17.95,8548.0,,120,0,4 days before,,4 days before,2018.09.30,07-07-2018
610481,For sale,15.0,,16630.0,200,0,17 days before,4 days before,7 days before,2018.09.17,07-07-2018
619295,For sale,6.7,13111.0,18407.0,170,0,4 days before,4 days before,9 days before,2018.09.30,07-07-2018
619327,For sale For rent,5.99,9103.0,12150.0,225,0,4 days before,16 hours before,4 days before,2018.09.30,07-07-2018
619246,For sale,13.0,,13684.0,240,0,5 days before,,7 days before,2018.09.30,07-07-2018
619329,For sale,5.88,8400.0,9005.0,210,0,4 days before,2 days before,4 days before,2018.09.30,07-07-2018
619284,For sale,4.5,9091.0,9091.0,385,0,4 days before,4 days before,4 days before,2018.09.30,07-07-2018
610477,For sale,10.0,,14409.0,265,0,17 days before,4 days before,7 days before,2018.09.17,07-07-2018
619203,For sale,7.3,10896.0,14175.0,80,0,5 days before,,5 days before,2018.09.30,07-07-2018
576629,For sale,4.5,8411.0,10740.0,275,0,2 months before,1 days before,5 days before,2018.07.28,07-07-2018
609332,For sale,9.3,10164.0,13229.0,290,0,19 days before,5 days before,8 days before,2018.09.15,07-07-2018
616291,For sale,7.9,11286.0,,335,0,9 days before,4 days before,4 days before,2018.09.26,07-07-2018
595006,For sale,5.08,9495.0,12124.0,310,0,41 days before,5 days before,5 days before,2018.08.25,07-07-2018
619213,For sale,23.0,9308.0,13427.0,155,0,5 days before,,7 days before,2018.09.30,07-07-2018
599391,For sale,12.0,,17910.0,440,0,34 days before,5 days before,5 days before,2018.09.01,07-07-2018
610899,For sale,6.0,15345.0,,365,0,17 days before,17 days before,6 days before,2018.09.18,07-07-2018
480239,For sale,5.48,8839.0,10766.0,620,0,5 days before,5 days before,2 hours before,2018.09.30,07-07-2018
543271,For sale,6.0,7538.0,8798.0,781,0,5 days before,5 days before,2 hours before,2018.09.30,07-07-2018
622757,For sale,6.5,7683.0,10000.0,0,0,5 days before,1 hours before,,2018.09.30,07-07-2018
622760,For sale,6.9,8156.0,10615.0,0,0,5 days before,1 hours before,,2018.09.30,07-07-2018
622761,For sale,6.8,8038.0,10462.0,0,0,5 days before,1 hours before,,2018.09.30,07-07-2018
610020,For sale,43.8,,24971.0,325,0,18 days before,1 days before,1 days before,2018.09.17,07-07-2018
619195,For sale,18.0,10740.0,13889.0,70,0,5 days before,,24 hours before,2018.09.30,07-07-2018
619180,For sale,6.98,8714.0,10992.0,195,0,5 days before,5 days before,5 months before,2018.09.30,07-07-2018
588496,For sale,6.2,,12205.0,720,0,51 days before,4 days before,4 days before,2018.08.15,07-07-2018
588404,For sale,9.5,,14914.0,1137,0,51 days before,5 days before,7 days before,2018.08.15,07-07-2018
533073,For sale,3.7,,11599.0,4646,1,47 days before,5 days before,7 days before,2018.08.19,07-07-2018
619086,For sale,5.8,10104.0,13520.0,145,0,5 days before,5 days before,8 minutes before,2018.09.30,07-07-2018
591475,For sale,7.68,10971.0,,1025,0,46 days before,31 days before,1 days before,2018.08.19,07-07-2018
622758,For sale,4.56,9048.0,10580.0,0,0,5 days before,1 hours before,,2018.09.30,07-07-2018
614338,For sale,6.8,9855.0,13153.0,295,0,12 days before,12 days before,2 days before,2018.09.23,07-07-2018
616939,For sale For rent,35.0,15521.0,20000.0,327,0,8 days before,8 days before,2 days before,2018.09.27,07-07-2018
619090,For sale,5.88,8400.0,,350,0,5 days before,5 days before,1 days before,2018.09.30,07-07-2018
455117,For sale,13.0,11504.0,12524.0,1945,1,4 days before,4 days before,1 days before,2018.09.30,07-07-2018
508722,For sale,14.8,11246.0,14327.0,1497,0,4 days before,4 days before,1 days before,2018.09.30,07-07-2018
619098,For sale,5.78,8824.0,12648.0,105,0,5 days before,5 days before,5 days before,2018.09.30,07-07-2018
619106,For sale,4.78,7113.0,8490.0,155,0,5 days before,,5 days before,2018.09.30,07-07-2018
619164,For sale,14.8,9966.0,11437.0,125,0,5 days before,5 days before,24 hours before,2018.09.30,07-07-2018
236634,For sale,15.8,7523.0,,6303,1,20 months before,5 days before,1 days before,2018.09.30,07-07-2018
602387,For sale,12.98,9271.0,11238.0,256,0,30 days before,28 days before,2 days before,2018.09.05,07-07-2018
588471,For sale,6.0,9091.0,12821.0,695,0,51 days before,4 days before,4 days before,2018.08.15,07-07-2018
583209,For sale,3.9,4704.0,6000.0,1095,1,59 days before,59 days before,5 months before,2018.08.07,07-07-2018
540991,For sale,10.8,14343.0,16875.0,471,0,5 days before,5 days before,24 hours before,2018.09.30,07-07-2018
558470,For sale,9.2,8455.0,11084.0,711,0,5 days before,5 days before,6 days before,2018.09.30,07-07-2018
622756,For sale,5.4,7803.0,9122.0,0,0,5 days before,1 hours before,,2018.09.30,07-07-2018
611238,For sale,8.68,13669.0,18667.0,260,0,16 days before,5 days before,8 days before,2018.09.18,07-07-2018
561742,For sale,11.5,10286.0,12936.0,790,0,5 days before,5 days before,2 days before,2018.10.30,07-07-2018
619059,For sale,6.28,9075.0,12816.0,205,0,5 days before,,2 days before,2018.09.30,07-07-2018
558652,For sale,6.9,11075.0,13855.0,970,0,5 days before,5 days before,5 days before,2018.09.30,07-07-2018
619068,For sale,7.8,,15415.0,85,0,5 days before,5 days before,7 days before,2018.09.30,07-07-2018
619070,For sale,6.1,8815.0,12449.0,200,0,5 days before,5 days before,1 days before,2018.09.30,07-07-2018
613636,For sale,3.6,,12587.0,650,0,13 days before,13 days before,5 days before,2018.09.22,07-07-2018
585015,For sale For rent,20.0,12135.0,16260.0,911,0,13 days before,13 days before,5 days before,2018.09.22,07-07-2018
619075,For sale,8.15,8419.0,11058.0,115,0,5 days before,5 days before,5 days before,2018.09.30,07-07-2018
610026,For sale,4.32,6171.0,,140,0,18 days before,5 days before,23 hours before,2018.09.17,07-07-2018
555237,For sale,12.13,9345.0,12441.0,380,0,5 days before,3 days before,5 days before,2018.10.30,07-07-2018
619094,For sale,4.3,13030.0,16667.0,210,0,5 days before,2 days before,1 days before,2018.09.30,07-07-2018
619011,For sale,8.35,10623.0,12500.0,210,0,5 days before,1 days before,3 days before,2018.09.30,07-07-2018
622630,For sale,10.8,7714.0,,5,0,5 days before,4 hours before,1 days before,2018.09.30,07-07-2018
622755,For sale,6.5,9393.0,10980.0,0,0,5 days before,1 hours before,,2018.09.30,07-07-2018
619058,For sale,8.5,6071.0,6071.0,200,0,5 days before,5 days before,2 days before,2018.09.30,07-07-2018
622632,For sale,13.0,12524.0,14706.0,45,0,5 days before,4 hours before,1 days before,2018.09.30,07-07-2018
622631,For sale,2.8,4803.0,6321.0,5,0,5 days before,4 hours before,1 days before,2018.09.30,07-07-2018
609808,For sale,9.5,,12769.0,295,0,18 days before,5 days before,1 days before,2018.09.16,07-07-2018
619039,For sale For rent,9.98,14548.0,20000.0,245,0,5 days before,,2 hours before,2018.09.30,07-07-2018
619045,For sale,6.68,9408.0,12058.0,145,0,5 days before,,4 days before,2018.09.30,07-07-2018
619036,For sale,3.68,7360.0,8178.0,295,0,5 days before,4 hours before,5 days before,2018.09.30,07-07-2018
378611,For sale,6.5,10093.0,12695.0,1849,0,5 days before,5 days before,7 days before,2018.09.30,07-07-2018
613330,For sale,12.0,12024.0,15444.0,195,0,14 days before,14 days before,5 days before,2018.09.21,07-07-2018
618947,For sale,6.8,9714.0,,105,0,5 days before,6 hours before,1 days before,2018.09.30,07-07-2018
586520,For sale,3.98,6826.0,8240.0,2140,0,54 days before,54 days before,5 days before,2018.08.12,07-07-2018
616243,For sale,5.7,7765.0,9845.0,150,0,9 days before,9 days before,5 days before,2018.09.26,07-07-2018
602373,For sale,7.4,11195.0,15778.0,575,0,20 days before,20 days before,2 days before,2018.10.14,07-07-2018
588657,For sale,4.58,8561.0,10931.0,220,0,51 days before,5 days before,5 days before,2018.08.15,07-07-2018
622754,For sale,7.0,12367.0,14463.0,0,0,5 days before,1 hours before,,2018.09.30,07-07-2018
618948,For sale,6.5,10284.0,13078.0,176,0,5 days before,5 days before,5 days before,2018.09.30,07-07-2018
592189,For sale,7.58,9475.0,12285.0,395,0,45 days before,5 days before,8 days before,2018.08.21,07-07-2018
618924,For sale,6.0,10416.0,12793.0,610,0,5 days before,5 days before,3 hours before,2018.09.30,07-07-2018
231006,For sale For rent,12.99,14481.0,18637.0,2923,0,25 months before,30 days before,1 hours before,2018.09.05,07-07-2018
590275,For sale,6.98,11443.0,14883.0,421,0,5 days before,5 days before,8 days before,2018.10.30,07-07-2018
618925,For sale,6.38,4557.0,4908.0,90,0,5 days before,,6 hours before,2018.09.30,07-07-2018
585759,For sale,4.5,,12162.0,2190,0,55 days before,4 days before,7 days before,2018.08.10,07-07-2018
617432,For sale,12.8,8834.0,11996.0,170,0,5 days before,5 days before,2 days before,2018.10.30,07-07-2018
618934,For sale,4.05,4720.0,6328.0,445,0,5 days before,22 hours before,2 days before,2018.09.30,07-07-2018
446761,For sale,9.88,,10400.0,1481,0,5 days before,5 days before,8 days before,2018.10.22,07-07-2018
618943,For sale,4.6,6571.0,,125,0,5 days before,6 hours before,1 days before,2018.09.30,07-07-2018
454271,For sale,8.68,,10572.0,1970,0,5 days before,5 days before,8 days before,2018.10.18,07-07-2018
410214,For sale,5.65,8071.0,,6744,0,5 days before,5 days before,3 days before,2018.09.30,07-07-2018
518277,For sale,5.38,7685.0,,3240,1,5 days before,5 days before,3 days before,2018.09.30,07-07-2018
619047,,6.8,9714.0,,75,0,5 days before,,6 days before,2018.09.30,07-07-2018
597961,For sale,16.8,14000.0,17968.0,310,0,14 days before,14 days before,5 days before,2018.09.21,07-07-2018
618895,For sale,12.5,10566.0,12438.0,90,0,5 days before,2 days before,4 days before,2018.09.30,07-07-2018
618878,For sale,4.5,5428.0,6923.0,120,0,5 days before,5 days before,6 days before,2018.09.30,07-07-2018
619078,For sale,11.5,8859.0,11795.0,130,0,5 days before,5 days before,5 days before,2018.09.30,07-07-2018
619069,For sale,4.98,9055.0,,260,0,5 days before,,6 days before,2018.09.30,07-07-2018
599001,For sale,11.8,7352.0,9992.0,275,0,5 days before,5 days before,47 days before,2018.09.30,07-07-2018
618949,For sale,4.45,9349.0,13692.0,130,0,5 days before,5 days before,4 hours before,2018.09.30,07-07-2018
610741,For sale,10.68,14874.0,18803.0,125,1,17 days before,17 days before,5 days before,2018.09.18,07-07-2018
618851,For sale,17.8,25872.0,34834.0,125,0,5 days before,5 days before,8 hours before,2018.09.30,07-07-2018
618858,For sale,7.5,12376.0,17202.0,170,0,5 days before,5 days before,8 hours before,2018.09.30,07-07-2018
618908,For sale,12.0,13260.0,17417.0,115,0,5 days before,,5 days before,2018.09.30,07-07-2018
617411,For sale,5.98,7292.0,10275.0,205,0,7 days before,7 days before,8 hours before,2018.09.27,07-07-2018
617397,For sale,6.98,7417.0,9196.0,190,0,8 days before,8 days before,8 hours before,2018.09.27,07-07-2018
618863,For sale,4.1,6137.0,8119.0,90,0,5 days before,5 days before,6 days before,2018.09.30,07-07-2018
618865,For sale,5.8,10122.0,13004.0,85,0,5 days before,1 days before,1 days before,2018.09.30,07-07-2018
617399,For sale,12.8,8833.0,11918.0,171,0,8 days before,8 days before,8 hours before,2018.09.27,07-07-2018
618869,For sale,15.88,,20785.0,140,0,5 days before,,5 days before,2018.09.30,07-07-2018
618871,For sale,5.0,6038.0,7692.0,215,0,5 days before,5 days before,6 days before,2018.09.30,07-07-2018
618868,For sale,5.6,9380.0,12933.0,95,0,5 days before,5 days before,6 days before,2018.09.30,07-07-2018
618874,For sale,6.1,7457.0,9546.0,115,0,5 days before,5 days before,6 days before,2018.09.30,07-07-2018
618877,For sale,4.5,5269.0,6923.0,45,0,5 days before,5 days before,6 days before,2018.09.30,07-07-2018
622409,For sale,8.5,7143.0,10095.0,25,0,5 days before,15 hours before,,2018.10.05,07-07-2018
621426,For sale,15.0,15275.0,20216.0,20,0,5 days before,1 days before,,2018.10.03,07-07-2018
618914,For sale,33.8,16265.0,21033.0,55,0,5 days before,5 days before,5 days before,2018.09.30,07-07-2018
618919,For sale,5.18,7400.0,,195,0,5 days before,5 days before,7 days before,2018.09.30,07-07-2018
618836,For sale,22.0,,19197.0,135,0,5 days before,5 days before,8 hours before,2018.09.30,07-07-2018
455834,For sale,10.8,9626.0,12457.0,1680,0,22 days before,5 days before,8 days before,2018.09.17,07-07-2018
565974,For sale,6.75,12784.0,17176.0,785,0,5 days before,5 days before,8 days before,2018.10.10,07-07-2018
618937,For sale,6.48,11329.0,14628.0,185,0,5 days before,5 days before,6 days before,2018.09.30,07-07-2018
618688,For sale,5.25,9115.0,12238.0,470,0,5 days before,,4 hours before,2018.10.30,07-07-2018
618941,For sale,6.08,8954.0,11603.0,125,0,5 days before,5 days before,5 days before,2018.09.30,07-07-2018
571330,For sale,9.5,,12925.0,1833,0,11 days before,11 days before,3 days before,2018.09.24,07-07-2018
580744,For sale,8.8,10080.0,12607.0,480,0,63 days before,5 days before,8 days before,2018.08.03,07-07-2018
178168,For sale For rent,10.8,15104.0,19459.0,6244,0,31 months before,5 days before,1 hours before,2018.09.30,07-07-2018
618957,For sale,7.28,10400.0,,185,0,5 days before,5 days before,7 days before,2018.09.30,07-07-2018
198245,For sale For rent,14.5,14558.0,19054.0,2515,0,35 days before,5 days before,1 hours before,2018.08.30,07-07-2018
606518,For sale,11.5,10286.0,12936.0,136,0,24 days before,24 days before,21 days before,2018.09.11,07-07-2018
619048,For sale,6.35,13174.0,17397.0,145,0,5 days before,,20 hours before,2018.09.30,07-07-2018
619049,For sale,5.98,,14913.0,180,0,5 days before,,6 days before,2018.09.30,07-07-2018
619053,For sale,3.48,8700.0,9158.0,255,0,5 days before,5 days before,2 days before,2018.09.30,07-07-2018
619054,For sale,3.18,7950.0,8833.0,145,0,5 days before,5 days before,2 days before,2018.09.30,07-07-2018
619056,For sale,3.8,9500.0,10556.0,155,0,5 days before,5 days before,2 days before,2018.09.30,07-07-2018
619084,For sale,3.68,,13630.0,175,0,5 days before,4 days before,2 days before,2018.09.30,07-07-2018
326394,For sale,5.08,8369.0,10948.0,2067,0,5 days before,5 days before,7 days before,2018.09.30,07-07-2018
619189,For sale,13.28,9844.0,12331.0,100,0,5 days before,,24 hours before,2018.09.30,07-07-2018
619190,For sale,9.3,,14669.0,150,0,5 days before,3 days before,5 days before,2018.09.30,07-07-2018
544955,For sale,27.0,15429.0,20255.0,641,0,5 days before,5 days before,24 hours before,2018.09.30,07-07-2018
618963,For sale,5.8,,13679.0,110,0,5 days before,5 days before,1 days before,2018.09.30,07-07-2018
599288,For sale,8.1,9163.0,10887.0,355,0,34 days before,5 days before,4 days before,2018.09.01,07-07-2018
515988,For sale,9.48,6771.0,8208.0,3267,0,5 days before,5 days before,2 days before,2018.10.29,07-07-2018
614571,For sale,7.78,,15498.0,341,0,12 days before,4 days before,7 days before,2018.09.23,07-07-2018
618754,For sale,4.99,7129.0,,540,0,5 days before,5 days before,5 days before,2018.09.29,07-07-2018
608689,For sale,0.58,4833.0,7733.0,930,0,20 days before,5 days before,5 days before,2018.09.14,07-07-2018
618760,For sale,3.68,,8499.0,301,0,5 days before,5 days before,5 days before,2018.09.30,07-07-2018
619052,For sale,9.28,,14061.0,110,0,5 days before,5 days before,5 days before,2018.09.30,07-07-2018
618762,For sale,3.68,,7273.0,400,0,5 days before,5 days before,5 days before,2018.09.30,07-07-2018
618763,For sale,13.0,,13320.0,220,0,5 days before,5 days before,6 days before,2018.09.30,07-07-2018
610018,For sale For rent,5.8,,16910.0,670,0,18 days before,18 days before,1 days before,2018.09.17,07-07-2018
607385,For sale,5.88,,17143.0,1040,1,22 days before,22 days before,1 days before,2018.09.13,07-07-2018
618744,For sale,5.5,10223.0,14436.0,535,0,5 days before,3 days before,5 days before,2018.09.29,07-07-2018
584794,For sale,4.8,10041.0,13043.0,765,0,57 days before,57 days before,1 days before,2018.08.09,07-07-2018
618873,For sale,6.55,12040.0,15558.0,155,0,5 days before,5 days before,2 days before,2018.09.30,07-07-2018
618761,For sale,4.58,9423.0,12652.0,215,0,5 days before,5 days before,5 days before,2018.09.30,07-07-2018
618711,For sale,10.0,8613.0,,330,0,5 days before,1 days before,1 days before,2018.09.29,07-07-2018
606980,For sale,5.2,7303.0,9386.0,380,0,23 days before,23 days before,1 days before,2018.09.12,07-07-2018
607326,For sale,14.98,,16794.0,327,0,22 days before,5 days before,43 minutes before,2018.09.12,07-07-2018
606974,For sale,5.18,7275.0,9350.0,295,0,23 days before,23 days before,1 days before,2018.09.12,07-07-2018
618713,For sale,5.8,9355.0,11577.0,180,0,5 days before,,17 hours before,2018.09.29,07-07-2018
618730,For sale,6.9,,15299.0,295,0,5 days before,4 days before,7 days before,2018.09.29,07-07-2018
618731,For sale,15.0,9464.0,13538.0,471,0,5 days before,5 days before,8 days before,2018.09.29,07-07-2018
618665,For sale,19.8,9428.0,,180,0,5 days before,5 days before,1 days before,2018.09.29,07-07-2018
617531,For sale,5.9,7564.0,,4240,0,7 days before,7 days before,22 hours before,2018.09.27,07-07-2018
618663,For sale,15.5,8857.0,,315,0,5 days before,5 days before,22 days before,2018.09.29,07-07-2018
598317,For sale,12.8,9861.0,13142.0,181,0,35 days before,35 days before,6 days before,2018.08.30,07-07-2018
618674,For sale,9.8,,15457.0,155,0,5 days before,5 days before,5 days before,2018.09.29,07-07-2018
618753,For sale,14.0,9434.0,12844.0,335,0,5 days before,5 days before,18 hours before,2018.09.29,07-07-2018
613638,For sale,10.68,12150.0,15846.0,151,0,13 days before,2 days before,20 hours before,2018.09.22,07-07-2018
618666,For sale,5.68,14380.0,17370.0,315,0,5 days before,,7 days before,2018.09.29,07-07-2018
618683,For sale,6.2,8447.0,10181.0,190,0,5 days before,,17 hours before,2018.09.29,07-07-2018
618691,For sale,4.78,11354.0,17770.0,261,0,5 days before,5 days before,2 days before,2018.09.29,07-07-2018
613291,For sale,7.15,,13697.0,190,0,14 days before,14 days before,2 days before,2018.09.21,07-07-2018
549924,For sale,14.8,,15914.0,1321,0,5 days before,5 days before,8 days before,2018.10.13,07-07-2018
618690,For sale,3.58,,13876.0,585,0,5 days before,,53 minutes before,2018.09.29,07-07-2018
577444,For sale,9.98,8261.0,10527.0,315,0,2 months before,2 months before,4 days before,2018.07.29,07-07-2018
558100,For sale,12.5,12886.0,16600.0,350,0,6 days before,6 days before,1 days before,2018.09.29,07-07-2018
618648,For sale,3.5,,6591.0,660,0,6 days before,6 days before,6 days before,2018.09.29,07-07-2018
618649,For sale,11.65,11888.0,14207.0,215,0,6 days before,5 days before,8 days before,2018.09.29,07-07-2018
415142,For sale,3.98,3317.0,,9500,0,5 days before,5 days before,5 days before,2018.09.30,07-07-2018
548186,For sale,13.9,14329.0,18459.0,402,0,28 days before,28 days before,1 hours before,2018.09.07,07-07-2018
618652,For sale,4.6,10222.0,,140,0,5 days before,5 days before,6 days before,2018.09.29,07-07-2018
618721,For sale,7.6,,11783.0,135,0,5 days before,5 days before,1 days before,2018.09.29,07-07-2018
612839,For sale,9.2,,13939.0,685,0,14 days before,4 days before,2 days before,2018.09.20,07-07-2018
618603,For sale,4.98,7904.0,,455,0,6 days before,4 days before,6 days before,2018.09.29,07-07-2018
618653,For sale,4.68,14182.0,21767.0,100,0,5 days before,4 days before,6 days before,2018.09.29,07-07-2018
618643,For sale,14.5,12013.0,15393.0,95,0,6 days before,6 days before,1 days before,2018.09.29,07-07-2018
564439,For sale,6.38,7470.0,9088.0,540,1,2 months before,6 days before,43 minutes before,2018.07.10,07-07-2018
566800,For sale,9.5,10138.0,12322.0,357,1,2 months before,2 months before,6 days before,2018.07.14,07-07-2018
521452,For sale,7.3,8410.0,11162.0,746,0,2 months before,21 days before,47 days before,2018.07.15,07-07-2018
572665,For sale,3.48,8285.0,12168.0,1921,0,2 months before,22 hours before,2 hours before,2018.07.22,07-07-2018
618624,For sale,13.0,12974.0,17310.0,210,0,6 days before,,2 hours before,2018.09.29,07-07-2018
574227,For sale,11.58,7470.0,9578.0,762,0,6 days before,6 days before,43 minutes before,2018.09.29,07-07-2018
609237,For sale,15.8,7523.0,7524.0,630,1,20 days before,8 days before,2 days before,2018.09.15,07-07-2018
618621,For sale,4.38,,8037.0,395,0,6 days before,,6 days before,2018.09.29,07-07-2018
618608,For sale,10.0,14245.0,19841.0,185,0,6 days before,,2 hours before,2018.09.29,07-07-2018
589731,For sale,8.08,,17603.0,390,0,49 days before,6 days before,7 days before,2018.08.16,07-07-2018
618562,For sale,6.0,,16129.0,180,0,6 days before,6 days before,22 hours before,2018.09.29,07-07-2018
618569,For sale,4.0,7220.0,9153.0,830,0,6 days before,6 days before,8 days before,2018.09.29,07-07-2018
618571,For sale,4.6,10222.0,,445,0,6 days before,5 days before,1 days before,2018.09.29,07-07-2018
596736,For sale,4.08,,13204.0,505,0,38 days before,1 days before,22 hours before,2018.08.28,07-07-2018
618578,For sale,6.2,12836.0,17318.0,140,0,6 days before,3 hours before,7 days before,2018.09.29,07-07-2018
608327,For sale,7.6,12541.0,15510.0,205,0,21 days before,21 days before,5 days before,2018.09.14,07-07-2018
618585,For sale,5.9,8715.0,10017.0,240,0,6 days before,,17 hours before,2018.09.29,07-07-2018
559783,For sale,11.8,8428.0,,2022,0,25 days before,25 days before,7 days before,2018.09.10,07-07-2018
586157,For sale,6.38,7659.0,9815.0,801,0,55 days before,5 days before,7 hours before,2018.08.11,07-07-2018
618026,For sale,6.28,9075.0,12816.0,145,0,7 days before,6 days before,20 hours before,2018.09.28,07-07-2018
622749,For sale,6.2,8960.0,10473.0,0,0,6 days before,1 hours before,,2018.09.29,07-07-2018
622750,For sale,6.0,8671.0,10135.0,5,0,6 days before,1 hours before,,2018.09.29,07-07-2018
622751,For sale,5.5,9717.0,11364.0,0,0,6 days before,1 hours before,,2018.09.29,07-07-2018
622752,For sale,6.28,9075.0,10608.0,0,0,6 days before,1 hours before,,2018.09.29,07-07-2018
588279,For sale,9.18,,13021.0,321,0,52 days before,6 days before,7 days before,2018.08.14,07-07-2018
529214,For sale,4.5,8426.0,10563.0,1874,2,8 days before,8 days before,1 hours before,2018.09.27,07-07-2018
618579,For sale,10.95,9820.0,13005.0,150,0,6 days before,6 days before,3 days before,2018.09.29,07-07-2018
614942,For sale,8.88,11003.0,13662.0,311,0,11 days before,11 days before,1 days before,2018.09.24,07-07-2018
618543,For sale,4.18,,12667.0,175,0,6 days before,6 days before,22 hours before,2018.09.29,07-07-2018
622753,For sale,5.5,9717.0,11364.0,0,0,6 days before,1 hours before,,2018.09.29,07-07-2018
618546,For sale,6.5,9285.0,,365,0,6 days before,6 days before,1 days before,2018.09.29,07-07-2018
618548,For sale,10.38,,17593.0,95,0,6 days before,4 days before,7 days before,2018.09.29,07-07-2018
557761,For sale,10.5,13043.0,17442.0,761,0,6 days before,2 days before,6 days before,2018.09.29,07-07-2018
585137,For sale,7.9,,15310.0,395,0,56 days before,6 days before,7 days before,2018.08.09,07-07-2018
618551,For sale,26.8,14486.0,21665.0,350,0,6 days before,,6 days before,2018.09.29,07-07-2018
614956,For sale,5.45,13797.0,19190.0,140,0,11 days before,11 days before,1 days before,2018.09.24,07-07-2018
615075,For sale,60.0,,25445.0,231,0,11 days before,11 days before,1 days before,2018.09.24,07-07-2018
613563,For sale,5.8,10104.0,13333.0,255,0,13 days before,4 days before,7 hours before,2018.09.22,07-07-2018
612307,For sale,12.38,8070.0,12185.0,410,0,15 days before,6 days before,18 hours before,2018.09.20,07-07-2018
618634,For sale,10.28,,15459.0,95,0,6 days before,6 days before,2 days before,2018.09.29,07-07-2018
466345,For sale,7.2,7250.0,9499.0,910,0,6 days before,3 days before,2 days before,2018.09.29,07-07-2018
603584,For sale,4.45,8396.0,10934.0,410,0,28 days before,28 days before,5 days before,2018.09.07,07-07-2018
618662,For sale,18.8,9869.0,12634.0,240,0,5 days before,,6 days before,2018.09.29,07-07-2018
613182,For sale,14.0,14737.0,14737.0,290,0,14 days before,6 days before,18 hours before,2018.09.21,07-07-2018
622744,For sale,6.45,9321.0,10895.0,0,0,6 days before,2 hours before,,2018.09.29,07-07-2018
618593,For sale,2.95,8805.0,,505,0,6 days before,6 days before,7 days before,2018.09.29,07-07-2018
618431,For sale,3.88,5542.0,5543.0,370,0,6 days before,6 days before,7 days before,2018.09.29,07-07-2018
618450,For sale,5.08,7257.0,,210,0,6 days before,6 days before,6 days before,2018.09.29,07-07-2018
618455,For sale,7.28,10659.0,14416.0,170,0,6 days before,,6 days before,2018.09.29,07-07-2018
597937,For sale,6.98,9971.0,,365,1,36 days before,6 days before,8 days before,2018.08.30,07-07-2018
618596,For sale,4.5,9146.0,12894.0,240,0,6 days before,6 days before,8 days before,2018.09.29,07-07-2018
618459,For sale,5.88,14519.0,18375.0,130,0,6 days before,,6 days before,2018.09.29,07-07-2018
613971,For sale,10.5,13870.0,18519.0,250,0,12 days before,12 days before,1 days before,2018.09.22,07-07-2018
612843,For sale,4.9,10337.0,13960.0,350,0,14 days before,14 days before,3 days before,2018.09.21,07-07-2018
618423,For sale,6.78,,18626.0,175,0,6 days before,,4 days before,2018.09.29,07-07-2018
617072,For sale,14.95,14950.0,19749.0,150,0,8 days before,8 days before,1 days before,2018.09.27,07-07-2018
613967,For sale,9.85,10000.0,12876.0,390,0,12 days before,12 days before,1 days before,2018.09.22,07-07-2018
618402,For sale,9.5,,18627.0,165,0,6 days before,,4 days before,2018.09.29,07-07-2018
558473,For sale,13.2,10927.0,14118.0,695,0,6 days before,6 days before,2 days before,2018.09.29,07-07-2018
