Region,Region Link,Estate,Estate Link,ID,Status,Price,Price per feet(built-up),Price per feet(salesable area),Block and unit number,Floor,Room,Gross area(sq feet),Net floor area(sq feet),Management Fee,Property age(year),Address,Views #,Bookmarked #,Ads or renew date,Modified date,User last login,Expire date,Scrape Date
"Tai Kok Tsui,Olympic,Kowloon Station",https://www.28hse.com/en/buy/district-g29,i-home,https://www.28hse.com/en/buy/estate-5006,623952,For sale,HK$ 7.48M ,,"$19,082",,High level,1,,392 ,,9,NO.38 LARCH STREET,130,0,3 days before,3 days before,2 days before,2018.10.07,07-12-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Park Signature,https://www.28hse.com/en/buy/estate-8155,626765,For sale,HK$ 4.50M ,,"$14,901",,,,,302 ,,4,No.68 Kung Um Road,10,0,1 hours before,,1 hours before,2018.10.10,07-12-2018
Sham Tseng,https://www.28hse.com/en/buy/district-g56,The Bloomsway,https://www.28hse.com/en/buy/estate-8681,607553,For sale,HK$ 5.10M ,,"$15,987",,Low level,open style,,319 ,,2017,"No. 18, 28, 29 Tsing Ying Road",876,0,27 days before,3 days before,4 hours before,2018.07.15,07-12-2018
"Tai Kok Tsui,Olympic,Kowloon Station",https://www.28hse.com/en/buy/district-g29,Boundary Building,https://www.28hse.com/en/buy/estate-2546,623852,For sale,HK$ 4.48M ,,"$11,007",,Mid level,2,,407 ,,52,No.2 Boundary Street,190,0,3 days before,3 days before,2 hours before,2018.10.07,07-12-2018
"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,David Mansion,https://www.28hse.com/en/buy/estate-2834,623865,For sale,HK$ 2.60M ,,"$12,093",,Low level,2,,215 ,,41,NOS.93-103 WOOSUNG STREET,350,0,3 days before,3 days before,2 hours before,2018.10.07,07-12-2018
"Yau Tong,Lam Tin",https://www.28hse.com/en/buy/district-g21,Hong Ying Court,https://www.28hse.com/en/buy/estate-5186,623867,For sale,HK$ 4.30M ,,"$8,793",,,,,489 ,,27,NO.225 PIK WAN ROAD,245,0,3 days before,3 days before,3 days before,2018.10.07,07-12-2018
"To Kwa Wan,Kowloon City, Kai Tak",https://www.28hse.com/en/buy/district-g25,Apartment,https://www.28hse.com/en/buy/estate-2120,623877,For sale,HK$ 3.98M ,,"$16,245",,High level,1,,245 ,,,--,461,0,3 days before,3 days before,13 days before,2018.10.07,07-12-2018
"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Chak Fung House,https://www.28hse.com/en/buy/estate-6537,623898,For sale,HK$ 6.20M ,,"$11,481",,,3,,540 ,,52,440-442 Nathan Road,80,0,3 days before,3 days before,8 days before,2018.10.07,07-12-2018
"Kowloon Bay,Ngau Chi Wan",https://www.28hse.com/en/buy/district-g23,Wang Kwong Building,https://www.28hse.com/en/buy/estate-2092,623903,For sale,HK$ 5.30M ,"$11,228","$14,021",B,Low level,,472 ,378 ,,41,NO.33 NGAU TAU KOK ROAD,110,0,3 days before,3 days before,2 days before,2018.10.07,07-12-2018
"Tai Po,Tai Wo",https://www.28hse.com/en/buy/district-g45,The Beverly Hills,https://www.28hse.com/en/buy/estate-4203,626780,For sale,HK$ 17.98M ,"$6,714","$11,287",,,,"2,678 ","1,593 ",,,三門仔路,5,0,38 minutes before,,1 days before,2018.10.10,07-12-2018
"Prince Edward,Mong Kok,Yau Ma Tei",https://www.28hse.com/en/buy/district-g30,Independent Building,https://www.28hse.com/en/buy/estate-8381,623921,For sale,HK$ 6.40M ,,"$10,561",,,,,606 ,,54,No.499-501 Nathan Road,60,0,3 days before,,12 minutes before,2018.10.07,07-12-2018
"Hung Hom,Whampoa",https://www.28hse.com/en/buy/district-g32,Chatham Gate,https://www.28hse.com/en/buy/estate-6567,623924,For sale,HK$ 6.98M ,"$14,481","$19,071",,Low level,1,482 ,366 ,,,No.388 Chatham Road North,125,0,3 days before,3 days before,1 days before,2018.10.07,07-12-2018
"Hung Hom,Whampoa",https://www.28hse.com/en/buy/district-g32,Royal Peninsula,https://www.28hse.com/en/buy/estate-3051,624213,For sale,HK$ 13.00M ,,"$19,908",1座,High level,3,,653 ,,17,紅荔道8號,85,0,3 days before,3 days before,2 days before,2018.10.07,07-12-2018
"Kowloon Tong,Ho Man Tin,Yau Yat Tsuen",https://www.28hse.com/en/buy/district-g26,Yee Fu Building,https://www.28hse.com/en/buy/estate-5660,616333,For sale,HK$ 4.65M ,,"$19,057",,High level,2,,244 ,,33,NO.10 VALLEY ROAD,410,0,14 days before,3 days before,3 days before,2018.09.26,07-12-2018
"Yau Tong,Lam Tin",https://www.28hse.com/en/buy/district-g21,Hong Wah Court,https://www.28hse.com/en/buy/estate-2011,623897,For sale,HK$ 6.00M ,,"$14,184",,,,,423 ,,,NO.2 LIN TAK ROAD,210,0,3 days before,3 days before,3 days before,2018.10.07,07-12-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Chelsea Heights,https://www.28hse.com/en/buy/estate-4414,582862,For sale,HK$ 6.20M ,"$9,627","$12,109",7座,Mid level,2,644 ,512 ,,20,石排頭徑1號,868,0,27 days before,41 days before,2 days before,2018.07.15,07-12-2018
"Tsim Sha Tsui,Jordan",https://www.28hse.com/en/buy/district-g31,Apartment,https://www.28hse.com/en/buy/estate-2903,591653,For sale,HK$ 7.88M ,,"$10,287",,,5 + ,,766 ,,,--,512,0,51 days before,1 days before,1 days before,2018.08.20,07-12-2018
"Sham Shui Po,Shek Kip Mei",https://www.28hse.com/en/buy/district-g27,Yen Li Mansion,https://www.28hse.com/en/buy/estate-5776,623939,For sale,HK$ 3.58M ,,"$17,463",,Mid level,1,,205 ,,39,Nos.222-224 Yee Kuk Street,155,0,3 days before,1 hours before,2 hours before,2018.10.07,07-12-2018
Sham Tseng,https://www.28hse.com/en/buy/district-g56,Avignon,https://www.28hse.com/en/buy/estate-6011,626785,For sale,HK$ 15.80M ,"$9,783","$12,421",8座,Low level,4,"1,615 ","1,272 ",,5,NO. 1 KWUN CHUI ROAD,0,0,31 minutes before,21 minutes before,1 hours before,2018.10.10,07-12-2018
"Hung Hom,Whampoa",https://www.28hse.com/en/buy/district-g32,Appartment,https://www.28hse.com/en/buy/estate-3115,623923,For sale,HK$ 4.50M ,"$12,465","$18,293",,High level,open style,361 ,246 ,,,--,95,0,3 days before,3 days before,1 days before,2018.10.07,07-12-2018
"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,Chelsea Court,https://www.28hse.com/en/buy/estate-4570,626784,For sale,HK$ 9.50M ,"$13,629","$17,148",,,,697 ,554 ,,12,NO.100 YEUNG UK ROAD,5,0,35 minutes before,35 minutes before,4 hours before,2018.10.10,07-12-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Hong Tak Gardens,https://www.28hse.com/en/buy/estate-4446,361666,For sale,HK$ 4.08M ,"$8,518","$11,240",,,2,479 ,363 ,,30,NO.11 SHEK PAI TAU ROAD,2794,0,14 days before,28 minutes before,7 hours before,2018.09.26,07-12-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Hilton Plaza,https://www.28hse.com/en/buy/estate-4095,626792,For sale,HK$ 7.80M ,"$11,642","$16,250",A座2室,,2,670 ,480 ,$ $2-3@尺,33,NOS.3-9 SHA TIN CENTRE STREET,0,0,16 minutes before,,19 hours before,2018.10.10,07-12-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Festival City,https://www.28hse.com/en/buy/estate-5547,621406,For sale,HK$ 14.30M ,"$14,592","$19,350",,High level,3,980 ,739 ,,8,NO.1 MEI TIN ROAD,141,0,5 months before,6 days before,,2018.08.04,07-12-2018
"San Po Kong, Wong Tai Sin",https://www.28hse.com/en/buy/district-g33,Rhythm Garden,https://www.28hse.com/en/buy/estate-2056,623995,For sale,HK$ 6.78M ,"$9,840","$11,531",,,3,689 ,588 ,,15,NO.242 CHOI HUNG ROAD,60,0,3 days before,3 days before,2 days before,2018.10.07,07-12-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Granville Garden,https://www.28hse.com/en/buy/estate-4100,621407,For sale,HK$ 14.00M ,"$12,522","$16,055",,,,"1,118 ",872 ,,21,NO. 18 PIK TIN STREET,175,0,5 months before,6 days before,,2018.08.04,07-12-2018
"Sham Shui Po,Shek Kip Mei",https://www.28hse.com/en/buy/district-g27,Tai Hing Building,https://www.28hse.com/en/buy/estate-6599,622527,For sale,HK$ 4.98M ,,"$15,860",,High level,2,,314 ,,22,132 Un Chau Street,230,0,5 days before,5 days before,2 days before,2018.10.05,07-12-2018
"Hung Hom,Whampoa",https://www.28hse.com/en/buy/district-g32,Appartment,https://www.28hse.com/en/buy/estate-3115,623931,For sale,HK$ 4.65M ,,"$19,057",,High level,2,,244 ,,,--,85,0,3 days before,3 days before,3 days before,2018.10.07,07-12-2018
Ma On Shan,https://www.28hse.com/en/buy/district-g43,Villa Oceania,https://www.28hse.com/en/buy/estate-4050,621408,For sale,HK$ 16.80M ,"$13,681","$17,740",,,,"1,228 ",947 ,,20,NO.8 ON CHUN STREET,115,0,5 months before,6 days before,,2018.08.04,07-12-2018
"Hung Hom,Whampoa",https://www.28hse.com/en/buy/district-g32,Appartment,https://www.28hse.com/en/buy/estate-3115,602956,For sale,HK$ 7.68M ,"$12,387","$15,673",,Mid level,3,620 ,490 ,$ 750,41,--,330,0,34 days before,3 days before,2 days before,2018.09.06,07-12-2018
"Tai Kok Tsui,Olympic,Kowloon Station",https://www.28hse.com/en/buy/district-g29,The Long Beach,https://www.28hse.com/en/buy/estate-2567,604694,For sale,HK$ 29.26M ,,"$21,295",,,4,,"1,374 ",,10,NO.8 HOI FAI ROAD,360,0,31 days before,31 days before,3 days before,2018.09.09,07-12-2018
"Tsim Sha Tsui,Jordan",https://www.28hse.com/en/buy/district-g31,Harbour Pinnacle,https://www.28hse.com/en/buy/estate-8376,604701,For sale,HK$ 9.91M ,,"$20,996",,,,,472 ,,3,No.8 Minden Avenue,320,1,31 days before,30 days before,3 days before,2018.09.09,07-12-2018
"Lai Chi Kok,Cheung Sha Wan,Mei Foo,Lai King",https://www.28hse.com/en/buy/district-g28,Mei Foo Sun Chuen,https://www.28hse.com/en/buy/estate-2520,624028,For sale,HK$ 8.88M ,"$10,148","$13,475",,Low level,2,875 ,659 ,,50,22-24 BROADWAY,260,0,3 days before,3 days before,1 days before,2018.10.07,07-12-2018
"To Kwa Wan,Kowloon City, Kai Tak",https://www.28hse.com/en/buy/district-g25,Appartment,https://www.28hse.com/en/buy/estate-8966,624037,For sale,HK$ 4.98M ,,"$9,651",,High level,2,,516 ,,,--,130,0,3 days before,3 days before,8 hours before,2018.10.07,07-12-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Festival City,https://www.28hse.com/en/buy/estate-5547,621402,For sale,HK$ 14.00M ,"$14,271","$18,893",,Low level,3,981 ,741 ,,8,NO.1 MEI TIN ROAD,85,0,3 months before,6 days before,,2018.08.04,07-12-2018
"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Fanling Town Center,https://www.28hse.com/en/buy/estate-4173,567187,For sale,HK$ 5.38M ,"$8,849","$11,850",,,,608 ,454 ,,25,18 FANLING STATION ROAD,526,0,2 months before,1 hours before,1 days before,2018.07.14,07-12-2018
"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,Chelsea Court,https://www.28hse.com/en/buy/estate-4570,626764,For sale,HK$ 7.45M ,"$12,173","$16,556",,,,612 ,450 ,,12,NO.100 YEUNG UK ROAD,25,0,1 hours before,1 hours before,4 hours before,2018.10.10,07-12-2018
Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Twin Peaks,https://www.28hse.com/en/buy/estate-8578,626737,For sale,HK$ 9.22M ,,"$20,000",,Mid level,2,,461 ,,2,No.9 Chi Shin Street,5,0,1 hours before,1 hours before,1 hours before,2018.10.10,07-12-2018
"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Dawning Views,https://www.28hse.com/en/buy/estate-4170,567182,For sale,HK$ 5.60M ,"$9,302","$12,756",,,,602 ,439 ,,19,NO.23 YAT MING ROAD,500,0,2 months before,1 hours before,1 days before,2018.07.14,07-12-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Grandeur Gardens,https://www.28hse.com/en/buy/estate-5708,578797,For sale,HK$ 4.00M ,,"$9,804",,,,,408 ,,31,NO.3 KING FUNG PATH TUEN MUN,1995,0,2 months before,1 hours before,1 hours before,2018.07.31,07-12-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Elegance Gardens,https://www.28hse.com/en/buy/estate-4476,578794,For sale,HK$ 4.00M ,,"$11,940",,,,,335 ,,30,NOS. 4-8 KING FUNG PATH,1140,0,2 months before,1 hours before,1 hours before,2018.07.31,07-12-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Tuen Mun Town Plaza,https://www.28hse.com/en/buy/estate-4433,626754,For sale,HK$ 4.70M ,,"$13,467",,,,,349 ,,31,NO.1 TUEN SHUN STREET,30,0,1 hours before,,1 hours before,2018.10.10,07-12-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Carado Garden,https://www.28hse.com/en/buy/estate-4096,626755,For sale,HK$ 7.50M ,"$11,278","$12,690",,High level,3,665 ,591 ,,28,NOS.20-30 TIN SAM STREET,35,0,1 hours before,,1 hours before,2018.10.10,07-12-2018
"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,Summit Terrace,https://www.28hse.com/en/buy/estate-4576,626758,For sale,HK$ 6.40M ,"$10,561","$14,350",2座,Low level,2,606 ,446 ,,15,NO.2 ON YUK ROAD,20,0,1 hours before,40 minutes before,1 hours before,2018.10.10,07-12-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,New Town Plaza,https://www.28hse.com/en/buy/estate-4098,626756,For sale,HK$ 10.30M ,"$13,733","$16,094",5座,,3,750 ,640 ,$ 2.0@尺,27,沙田正街2-8號,15,0,1 hours before,,19 hours before,2018.10.10,07-12-2018
Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Lohas Park,https://www.28hse.com/en/buy/estate-4064,626760,For sale,HK$ 14.50M ,"$11,043","$14,646",6座,High level,4,"1,313 ",990 ,,7,NO. 1 LOHAS PARK ROAD,10,0,1 hours before,,1 hours before,2018.10.10,07-12-2018
Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Lohas Park,https://www.28hse.com/en/buy/estate-4064,626761,For sale,HK$ 9.80M ,"$10,177","$13,370",,High level,3,963 ,733 ,,9,NO. 1 LOHAS PARK ROAD,20,0,1 hours before,59 minutes before,1 hours before,2018.10.10,07-12-2018
"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,City Point,https://www.28hse.com/en/buy/estate-8385,626763,For sale For rent,HK$ 8.20M ,,"$16,872",,,2,,486 ,,3,No.48 Wing Shun Street,15,0,1 hours before,,5 days before,2018.10.10,07-12-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Festival City,https://www.28hse.com/en/buy/estate-5547,621403,For sale,HK$ 14.00M ,"$14,271","$18,893",,High level,,981 ,741 ,,8,NO.1 MEI TIN ROAD,100,0,3 months before,6 days before,,2018.08.04,07-12-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Castello,https://www.28hse.com/en/buy/estate-4083,621400,For sale,HK$ 13.70M ,"$12,511","$15,693",,,,"1,095 ",873 ,,19,NO. 69 SIU LEK YUEN ROAD,130,0,3 months before,6 days before,,2018.08.04,07-12-2018
Ma On Shan,https://www.28hse.com/en/buy/district-g43,Sunshine City,https://www.28hse.com/en/buy/estate-4040,621397,For sale,HK$ 6.20M ,"$15,309","$19,315",,High level,,405 ,321 ,,22,NO.18 ON SHING STREET,85,0,2 months before,6 days before,,2018.08.04,07-12-2018
Ma On Shan,https://www.28hse.com/en/buy/district-g43,The Waterside,https://www.28hse.com/en/buy/estate-4051,621396,For sale,HK$ 7.50M ,"$11,364","$15,756",,,,660 ,476 ,,21,NO.15 ON CHUN STREET,115,0,2 months before,6 days before,,2018.08.04,07-12-2018
Ma On Shan,https://www.28hse.com/en/buy/district-g43,Vista Paradiso,https://www.28hse.com/en/buy/estate-4041,621398,For sale,HK$ 9.15M ,"$11,338","$14,077",,,,807 ,650 ,,20,NO. 2 HANG MING STREET,126,0,2 months before,6 days before,,2018.08.04,07-12-2018
Ma On Shan,https://www.28hse.com/en/buy/district-g43,Double Cove,https://www.28hse.com/en/buy/estate-7508,626682,For sale,HK$ 9.88M ,,"$18,095",,,,,546 ,,5,No.8 Wu Kai Sha Road,20,0,2 hours before,2 hours before,3 hours before,2018.10.10,07-12-2018
"Sai Kung,Clear Water Bay",https://www.28hse.com/en/buy/district-g41,Village,https://www.28hse.com/en/buy/estate-4029,580788,For sale,HK$ 8.00M ,"$11,428",,,Ground Floor,3,700 ,,,,Rare Garden with Deeded Nearby by Road,687,0,2 months before,2 hours before,2 days before,2018.08.03,07-12-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Belair Gardens,https://www.28hse.com/en/buy/estate-4088,626665,For sale,HK$ 7.48M ,"$9,257","$13,357",,Low level,3,808 ,560 ,,31,NO.52 TAI CHUNG KIU ROAD,45,0,2 hours before,2 hours before,3 days before,2018.10.10,07-12-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Handsome Court,https://www.28hse.com/en/buy/estate-4422,626752,For sale,HK$ 6.38M ,"$8,179","$10,000",,,3,780 ,638 ,,28,NOS.362-388 CASTLE PEAK ROAD,10,0,1 hours before,23 minutes before,4 hours before,2018.10.10,07-12-2018
Tsing Yi,https://www.28hse.com/en/buy/district-g51,Rambler Crest,https://www.28hse.com/en/buy/estate-4652,626511,For sale,HK$ 6.55M ,"$9,590","$13,505",,,,683 ,485 ,,15,NO.1 TSING YI ROAD,15,0,2 hours before,4 hours before,2 hours before,2018.10.10,07-12-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Dragons Range,https://www.28hse.com/en/buy/estate-8527,626706,For sale,HK$ 9.98M ,,"$15,260",,Mid level,2,,654 ,,2,No.33 Lai Ping Road,15,0,1 hours before,1 hours before,1 hours before,2018.10.10,07-12-2018
,,,,583035,For sale,HK$ 5.29M ,"$7,557",,G,Ground Floor,3,700 ,,,13,--,230,0,2 months before,16 days before,1 hours before,2018.08.07,07-12-2018
Ma On Shan,https://www.28hse.com/en/buy/district-g43,Chevalier Garden,https://www.28hse.com/en/buy/estate-4059,626748,For sale,HK$ 6.70M ,"$10,060","$11,337",,Low level,3,666 ,591 ,,31,NO.2 HANG SHUN STREET,40,0,1 hours before,,3 hours before,2018.10.10,07-12-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Wah On Villa,https://www.28hse.com/en/buy/estate-6595,626698,For sale,HK$ 5.80M ,"$8,285","$8,923",,,,700 ,650 ,,,新圍村138號,25,0,2 hours before,2 hours before,2 days before,2018.10.10,07-12-2018
Sham Tseng,https://www.28hse.com/en/buy/district-g56,CROWN By The Sea,https://www.28hse.com/en/buy/estate-6240,581164,For sale,HK$ 11.50M ,"$8,357","$11,209",,,4,"1,376 ","1,026 ",,,NO. 3 TSING YUNG STREET,270,0,2 months before,1 hours before,1 hours before,2018.08.04,07-12-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Shatin Plaza,https://www.28hse.com/en/buy/estate-4099,508618,For sale,HK$ 11.68M ,"$12,920","$16,177",,,,904 ,722 ,,31,NOS.21-27 SHA TIN CENTRE STREET,816,0,1 hours before,1 hours before,1 days before,2018.11.09,07-12-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Village,https://www.28hse.com/en/buy/estate-4357,587059,For sale,HK$ 5.68M ,"$8,114","$9,016",G,,,700 ,630 ,,,--,415,0,58 days before,58 days before,1 hours before,2018.08.12,07-12-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Dragons Range,https://www.28hse.com/en/buy/estate-8527,626732,For sale,HK$ 9.00M ,,"$19,313",,Low level,1,,466 ,,2,No.33 Lai Ping Road,10,0,1 hours before,1 hours before,1 hours before,2018.10.10,07-12-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Royal Ascot,https://www.28hse.com/en/buy/estate-4128,570485,For sale,HK$ 9.98M ,"$13,958","$16,801",,,,715 ,594 ,,22,NO.1 TSUN KING ROAD,510,0,2 months before,1 hours before,1 days before,2018.07.19,07-12-2018
Ma On Shan,https://www.28hse.com/en/buy/district-g43,Fok On Garden,https://www.28hse.com/en/buy/estate-4057,621394,For sale,HK$ 7.70M ,"$10,694","$13,007",,High level,,720 ,592 ,,26,NO.11 ON CHUN STREET,125,0,2 months before,6 days before,,2018.08.04,07-12-2018
"Tai Po,Tai Wo",https://www.28hse.com/en/buy/district-g45,Providence Bay,https://www.28hse.com/en/buy/estate-6677,621391,For sale,HK$ 8.80M ,"$10,706","$13,793",,,,822 ,638 ,,6,NO. 5 FO CHUN ROAD,225,0,35 days before,6 days before,,2018.08.04,07-12-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Village,https://www.28hse.com/en/buy/estate-4165,626783,For sale,HK$ 6.10M ,"$8,714",,,Mid level,3,700 ,,,,--,10,0,36 minutes before,36 minutes before,2 hours before,2018.10.10,07-12-2018
"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Sheung Shui Centre,https://www.28hse.com/en/buy/estate-4214,569035,For sale,HK$ 5.45M ,"$11,645","$15,527",,,,468 ,351 ,,25,NO.3 CHI CHEONG ROAD,570,0,2 months before,1 hours before,1 days before,2018.07.17,07-12-2018
Ma On Shan,https://www.28hse.com/en/buy/district-g43,Sausalito,https://www.28hse.com/en/buy/estate-4061,621389,For sale,HK$ 11.85M ,"$12,030","$16,144",,Mid level,4,985 ,734 ,,10,NO.1 YUK TAI STREET,61,0,35 days before,6 days before,,2018.08.04,07-12-2018
,,,,595960,For sale,HK$ 7.10M ,"$10,143",,,High level,,700 ,,,3,--,490,0,29 days before,29 days before,12 days before,2018.07.27,07-12-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Ka Tin Court,https://www.28hse.com/en/buy/estate-4129,606032,For sale,HK$ 6.60M ,"$10,909","$13,497",,High level,2,605 ,489 ,,30,NO.3 HIN TIN STREET,1297,0,29 days before,12 days before,4 hours before,2018.07.13,07-12-2018
Ma On Shan,https://www.28hse.com/en/buy/district-g43,Monte Vista,https://www.28hse.com/en/buy/estate-4048,606278,For sale,HK$ 9.50M ,"$10,857","$13,950",,,,875 ,681 ,,18,NO. 9 SHA ON STREET,483,0,29 days before,27 days before,1 days before,2018.07.13,07-12-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Village,https://www.28hse.com/en/buy/estate-4477,606207,For sale,HK$ 4.28M ,"$5,487","$7,602",,High level,3,780 ,563 ,,30,--,1172,0,29 days before,29 days before,2 days before,2018.07.13,07-12-2018
"Kowloon Tong,Ho Man Tin,Yau Yat Tsuen",https://www.28hse.com/en/buy/district-g26,Meridian Hill,https://www.28hse.com/en/buy/estate-5577,624221,For sale For rent,HK$ 20.38M ,"$15,725","$20,565",,Mid level,3,"1,296 ",991 ,,7,81 BROADCAST DRIVE,195,0,3 days before,2 days before,3 days before,2018.10.07,07-12-2018
"Hung Hom,Whampoa",https://www.28hse.com/en/buy/district-g32,Whampoa Garden,https://www.28hse.com/en/buy/estate-3060,624228,For sale,HK$ 14.80M ,"$16,035","$18,182",,High level,3,923 ,814 ,,27,必嘉街121號,120,0,3 days before,3 days before,2 days before,2018.10.07,07-12-2018
